PL_Code,Description,Inventory_Action,Normalized_Inventory_Value,Movement_Status,Source_Universe,Inventory_Value
561548720014,SECONDARY CELL 2V/80 AH,Retain,450961.34,Active,Operational,450961.34
56160010,Battery Charger 230V/24V/30 Amps. As per RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or lates....,Rationalize,0.0,Slow Moving,Operational,0.0
56160010,Battery Charger 230V/24V 30 amps. As per RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or lates....,Rationalize,0.0,Slow Moving,Operational,0.0
56160010,Battery Charger 230V/24V 30 amps. As per RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or lates....,Dispose,0.0,Dead Stock,Operational,0.0
56160010,Battery Charger 230V/24V 30 amps. As per RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or lates....,Dispose,0.0,Dead Stock,Operational,0.0
56160010,Battery Charger 230V/24V 30 amps.,Dispose,0.0,Dead Stock,Operational,0.0
56160100,Battery Charger 230V/24V 40 AMPS,Procure Immediately,0.0,Slow Moving,Operational,0.0
56160100,Battery Charger 230V/24V 40 AMPS,Procure Immediately,0.0,Active,Operational,0.0
56160100,Battery Charger 230V/24V 40 AMPS,Procure Immediately,50012.84,Slow Moving,Operational,50012.84
56160100,Battery Charger 230V/24V 40 AMPS,Procure Immediately,900234.0,Slow Moving,Operational,900234.0
56160100,Battery Charger 230V/24V 40 AMPS,Procure Immediately,0.0,Dead Stock,Operational,0.0
56160112,BATTERY CHARGER 230V/24V/50AMPS,Dispose,0.0,Dead Stock,Operational,0.0
56160112,BATTERY CHARGER 230V/24V/50AMPS,Dispose,0.0,Dead Stock,Operational,0.0
561620291490,BATTERY CHARGER 110/24V/30 Amps,Dispose,17422.0,Dead Stock,Operational,17422.0
561620292998,BATTERY CHARGER 110/24V/30 Amps,Retain,220612.11,Active,Operational,220612.11
56163034,Voltage stabilizer 3 KVA-230V.,Monitor,103710.54,Slow Moving,Operational,103710.54
56163034,Voltage stabilizer 3 KVA-230V.,Monitor,0.0,Slow Moving,Operational,0.0
56163034,Voltage stabilizer 3 KVA-230V.,Dispose,91599.91,Dead Stock,Operational,91599.91
56163034,Voltage stabilizer 3 KVA-230V.,Retain,269628.03,Active,Operational,269628.03
56163034,Voltage stabilizer 3 KVA-230V.,Monitor,181057.75,Slow Moving,Operational,181057.75
561800030106,SM'S Control 4 SLIDE with locking,Dispose,10000.0,Dead Stock,Operational,10000.0
561800330011,CHANGE OVER SWITCH 1 WAY,Dispose,4000.0,Dead Stock,Operational,4000.0
561800380014,CHANGE OVER SWITCH ( ROTARY TYPE),Rationalize,0.0,Slow Moving,Operational,0.0
561800840050,JUNCTION TYPE ROUTE INDICATOR - 1 Way,Retain,0.0,Active,Operational,0.0
561800850018,JUNCTION TYPE ROUTE INDICATOR - 2 Way,Rationalize,0.0,Slow Moving,Operational,0.0
561800850018,JUNCTION TYPE ROUTE INDICATOR - 2 Way,Retain,0.0,Active,Operational,0.0
561800850018,JUNCTION TYPE ROUTE INDICATOR - 2 Way,Retain,0.0,Active,Operational,0.0
561800850067,JUNCTION TYPE ROUTE INDICATOR - 2 Way,Rationalize,0.0,Slow Moving,Operational,0.0
561801220020,Multi Lamp Route Indicator (LED Double Digit).,Rationalize,162250.0,Slow Moving,Operational,162250.0
561801220031,Multi Lamp Route Indicator (LED Single Digit).,Rationalize,73160.0,Slow Moving,Operational,73160.0
562100250017,SM's Slide 2 Way,Retain,0.0,Active,Operational,0.0
562100260023,Butterfly Contact,Dispose,220.0,Dead Stock,Operational,220.0
562200010016,56462050: LED SHUNT SIGNAL WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE.....,Retain,135700.74,Active,Operational,135700.74
562200010119,SHUNT SIGNAL Unit with Offset 90mm,Rationalize,0.0,Slow Moving,Operational,0.0
562200030015,Shunt signals unit ( without base and post),Retain,0.0,Active,Operational,0.0
562200030015,Shunt signals unit ( without base and post),Rationalize,2860.0,Slow Moving,Operational,2860.0
562200030015,Shunt signals unit ( without base and post),Retain,0.0,Active,Operational,0.0
562200130010,"GROUND TYPE SHUNT SIGNAL UNIT WITH SIGNAL POLE, SURFACE BASE",Rationalize,0.0,Slow Moving,Operational,0.0
56220509,ELECTRONIC TIME DELAY DEVICE 120 Second,Dispose,0.0,Dead Stock,Operational,0.0
56220509,ELECTRONIC TIME DELAY  120 SECOND,Retain,11065.0,Active,Operational,11065.0
56220509,ELECTRONIC TIME DELAY DEVICE,Retain,91445.79,Active,Operational,91445.79
56220509,ELECTRONIC TIME DELAY DEVICE (120SEC),Retain,267635.82,Active,Operational,267635.82
56220509,RELAY ELECTRONIC TIMER 120 SEC,Retain,6003.26,Active,Operational,6003.26
56220509,RELAY ELECTRONIC TIMER 120 SECOND,Retain,171727.2,Active,Operational,171727.2
562300060110,DESK TYPE ELECTRONIC MAGNETO TELEPHONE,Dispose,0.0,Dead Stock,Operational,0.0
562300090010,Panel indication LED assembly RED YELLOW,Retain,2000.0,Active,Operational,2000.0
562301160093,PVC Warning tape colour Orange width of 250mm (10),Retain,0.0,Active,Operational,0.0
562301160100,PVC Warning tape colour Orange width of 250mm,Retain,0.0,Active,Operational,0.0
562301160111,PVC Warning tape colour Orange width of 250mm,Retain,69225.0,Active,Operational,69225.0
562301160135,PVC Warning tape colour Orange width of 250mm,Retain,115375.0,Active,Operational,115375.0
562301160147,PVC Warning Tape Colour Orange width of 250mm (10),Retain,129220.0,Active,Operational,129220.0
563000010056,Ground connection rods for TWS point machine (220MM STROKE),Retain,187570.0,Active,Operational,187570.0
563000010445,Ground connection for 220mm stroke point machine,Retain,375140.0,Active,Operational,375140.0
563000011619,Ground Connection for Point Machine  220 mm,Retain,91091.88,Active,Operational,91091.88
563000011899,FIRE ALARM ASPIRATING (AIR SAMPLING )TYPE SMOKE DETECTOR AS PER RDSO/SPN/217/2018/Ver - 2,Dispose,0.0,Dead Stock,Operational,0.0
563000013100,Galvanised ground connection for 143 MM point machine,Retain,158812.82,Active,Operational,158812.82
563000013562,Galvanised Ground connection for 220mm  point machine with clamp point lock bar assembly 1....,Retain,127940.49,Active,Operational,127940.49
563000014025,Point machine ground connection insulation complete set including for D Bracket & P Bracke....,Retain,156486.53,Active,Operational,156486.53
563000014566,IRS Electrical point machine 143mm( IP-65 ) 400V ACI,Retain,0.0,Active,Operational,0.0
56300013,COVER ASSEMBLY FOR IRS POINT MACHINE 143mm(Top cover),Rationalize,0.0,Slow Moving,Operational,0.0
56300013,COVER ASSEMBLY FOR ELECTRIC  POINT MACHINE,Retain,0.0,Active,Operational,0.0
563000200052,Point machine 143 mm stroke (IP 67 Type),Dispose,0.0,Dead Stock,Operational,0.0
563000200064,"Point machine, 143 mm stroke with 400 AC Immunity motors",Dispose,0.0,Dead Stock,Operational,0.0
563000200179,Point machine 143 mm stroke (IP 67 Type 400V AC IMMUNISED),Retain,759481.2,Active,Operational,759481.2
563000200180,Point machine 143 mm stroke ( 400V AC IMMUNISED),Rationalize,94791.67,Slow Moving,Operational,94791.67
563000490017,110 V DC MOTORS WITH GEAR BOX IP having IP 67 protection  TYPE 400 V AC IMMUNITY FOR ELECT....,Retain,0.0,Active,Operational,0.0
563000670019,SPRING TENSION ADJUSTOR FOR DLBI,Dispose,0.0,Dead Stock,Operational,0.0
563000680013,SPECIAL SPANNER FOR ELECTRIC POINT MACHINE (LOCK ROD),Dispose,0.0,Dead Stock,Operational,0.0
56300086,CRANK HANDLE ASSEMBLY TO DRG.NO.RDSO/S.10973 A-E ALT.2 FOR IRS POINT MACHINE.THE CRANK HAN....,Retain,92541.0,Active,Operational,92541.0
563000960010,POINT MOTOR (IP67),Dispose,0.0,Dead Stock,Operational,0.0
563001040068,20 pair CT box for termination ofCable for Utility shifting work by SRI SRINIVASA,Retain,88400.0,Active,Operational,88400.0
56300128,LOCK ROD LUG & DETECTOR ROD LUG IN SET FOR GROUND CONNECTION. ONE SET COMPRISING OF (a) LO....,Dispose,1088.0,Dead Stock,Operational,1088.0
563001550010,IRS Point Machine 143 mm stroke with IP 67 motor,Rationalize,0.0,Slow Moving,Operational,0.0
56300177,SLIDE COVERS FOR IRS POINT MACHINE 143MM (complete set-4nos),Rationalize,0.0,Slow Moving,Operational,0.0
563002010011,SPRING TENSION ADJUSTOR FOR DLBI,Rationalize,882.0,Slow Moving,Operational,882.0
563002020016,SPECIAL SPANNER FOR ELECTRIC POINT MACHINE (LOCK ROD),Rationalize,0.0,Slow Moving,Operational,0.0
563002480040,LOCK SLIDES FOR TWS(220MM) POINT MACHINE 75MM,Rationalize,0.0,Slow Moving,Operational,0.0
563002850013,GROUND CONNECTION FOR 220MM POINT MACHINE,Retain,0.0,Active,Operational,0.0
563002850013,GROUND CONNECTION FOR 220MM POINT MACHINE,Retain,869897.94,Active,Operational,869897.94
563003040011,Point machine 143mm-400V ACI,Rationalize,0.0,Slow Moving,Operational,0.0
563003040035,Point machine 143mm-IP67- 400V ACI,Retain,2770324.23,Active,Operational,2770324.23
563003040072,Point machine 220mm-IP67- 400V ACI,Retain,1413538.0,Active,Operational,1413538.0
563003040084,Point machine 143mm-IP67-160V ACI,Retain,965390.0,Active,Operational,965390.0
563003040096,Point machine 143mm-IP67- 400V ACI,Retain,284769.0,Active,Operational,284769.0
563003040102,IRS Point Machine 220mm Stroke 400V ACI,Rationalize,0.0,Slow Moving,Operational,0.0
563003040199,Point machine 143mm stroke (IP 67),Retain,0.0,Active,Operational,0.0
563003080010,Special Tool for Opener with separate Handle,Rationalize,1700.0,Slow Moving,Operational,1700.0
563003090014,Special Tool for Opener with attached Handle,Rationalize,1700.0,Slow Moving,Operational,1700.0
563003510039,PROTECTION COVER FOR SWITCH EXTENSION BRACKET WITH FASTENERS.,Retain,13548.0,Active,Operational,13548.0
563003520010,IRS Point machine 143 mm Stroke (IP 65),Rationalize,0.0,Slow Moving,Operational,0.0
563003520010,IRS Point machine 143 mm Stroke (IP 65),Retain,314112.0,Active,Operational,314112.0
563003580017,PROTECTION COVER FOR SWITCH EXTENSION BRACKET LH AND RH,Rationalize,0.0,Slow Moving,Operational,0.0
563003580078,Safety Fasteners Three Point safety nut with bolt and socket for Ground connection 220mm ....,Retain,0.0,Active,Operational,0.0
56300359,Insulating Components for Ground Connections of 143mm stroke Point Machine in set. One set....,Retain,49920.0,Active,Operational,49920.0
563003650019,TWS COVER FOR SWITCH EXTENSION BRACKET WITH COMPLETE SET,Rationalize,7820.0,Slow Moving,Operational,7820.0
56301571,ROTARY TYPE  IRS  POINT MACHINE110V 143MM,Dispose,0.0,Dead Stock,Operational,0.0
56301571,ROTARY TYPE  POINT MACHINE110V 143MM stroke,Rationalize,0.0,Slow Moving,Operational,0.0
56301571,ROTARY TYPE  POINT MACHINE110V,Rationalize,0.0,Slow Moving,Operational,0.0
56301571,ROTARY TYPE  POINT MACHINE110V,Retain,197703.54,Active,Operational,197703.54
56301571,ROTARY TYPE  POINT MACHINE110V,Retain,0.0,Active,Operational,0.0
56301571,POINT MACHINE 143 mm stroke ROTARY TYPE  110V,Rationalize,0.0,Slow Moving,Operational,0.0
56301571,POINT MACHINE 110V ROTARY TYPE 143mm Stroke,Rationalize,0.0,Slow Moving,Operational,0.0
56301571,ROTARY TYPE  POINT MACHINE110V,Rationalize,0.0,Slow Moving,Operational,0.0
56301571,ROTARY TYPE  POINT MACHINE 110V,Rationalize,0.0,Slow Moving,Operational,0.0
56301571,ROTARY TYPE  POINT MACHINE 110V,Rationalize,311008.0,Slow Moving,Operational,311008.0
563015710041,POINT MACHINE 220 mm SEMI ASSEMBLED,Retain,202697.37,Active,Operational,202697.37
563015710351,RELEASED POINT MACHINE ALL TYPE,Dispose,0.0,Dead Stock,Operational,0.0
56301704,Ground Connection for IRS Point Machine,Dispose,0.0,Dead Stock,Operational,0.0
56301704,Ground Connection for IRS Point Machine,Rationalize,90944.78,Slow Moving,Operational,90944.78
56301704,Ground Connection for IRS Point Machine,Rationalize,1435801.9,Slow Moving,Operational,1435801.9
56301704,Ground Connection for IRS Point Machine,Dispose,0.0,Dead Stock,Operational,0.0
56301704,Ground Connection for IRS Point Machine,Dispose,0.0,Dead Stock,Operational,0.0
56301704,Ground Connection for IRS Point Machine,Retain,80482.42,Active,Operational,80482.42
56301704,Ground Connection for IRS Point Machine,Rationalize,1741304.82,Slow Moving,Operational,1741304.82
56301704,Ground Connection for IRS Point Machine,Dispose,136700.0,Dead Stock,Operational,136700.0
563045820018,"D Bracket Insulation Set for IRS Point machine ( 1 RH Plate, 1 LH Plate, Bush-S-23199-04 n....",Rationalize,167413.01,Slow Moving,Operational,167413.01
563045820018,"Insulation D Bracket Set for IRS Point machine ( 1 RH Plate, 1 LH Plate, Bush-S-23199-04 ....",Rationalize,45480.1,Slow Moving,Operational,45480.1
563045820018,"Insulation Set D Bracket for  IRS Point machine ( 1 RH Plate, 1 LH Plate, Bush-S-23199-04 ....",Rationalize,49826.76,Slow Moving,Operational,49826.76
563045830012,"Stretcher Bar Insulation Set for IRS Point machine ( Plate-T 10367, 01 no, Bush-T-10368-02....",Retain,649.0,Active,Operational,649.0
563045830012,"Insulation Set for leading Stretcher Bar for IRS Point machine ( Plate-T 10367, 01 no, Bu....",Retain,27412.67,Active,Operational,27412.67
563045831089,ELECTRICAL IRS Point machine 220 mm STROKE,Retain,0.0,Active,Operational,0.0
563045831119,IRS Point machine 220 mm,Retain,201934.0,Active,Operational,201934.0
563045831119,IRS Point machine 220 mm,Retain,2532744.88,Active,Operational,2532744.88
563045831120,Ground connection for Electric point machine TWS 220 mm,Retain,251450.0,Active,Operational,251450.0
563045831120,Ground connection for Electric point machine TWS 220 mm,Retain,0.0,Active,Operational,0.0
563045831326,Galvanized ground connection for 220 mm point machine,Retain,395489.02,Active,Operational,395489.02
563045831405,Ground connection rod for  point machine  220 mm,Retain,0.0,Active,Operational,0.0
563045831879,GALVANIZED GROUND CONNECTION FOR 220MM POINT MACHINE,Retain,665685.6,Active,Operational,665685.6
563045831922,IRS Point machine 220mm  Stroke 400V (TWS),Rationalize,0.0,Slow Moving,Operational,0.0
563045832343,Insulation Set for Ground connection 220mm TWS Point machine.,Retain,100745.78,Active,Operational,100745.78
563045832781,Ground connection for Electric point machine TWS 220 mm (1 in 8 1/2 Layout),Retain,284995.5,Active,Operational,284995.5
563045833220,Point Machine 220 mm Stroke  IP 67 400V. ACI,Retain,605802.0,Active,Operational,605802.0
563045840017,"Gauge Tie Plate Insulation Complete Set ( Plate-T--10371= 1 no, Bush-T-10368=03 Nos and Wa....",Retain,33050.85,Active,Operational,33050.85
563045840080,"Gauge Tie Plate Insulation Complete Set ( Plate-T--10371= 1 no, Bush-T-10368=03 Nos and Wa....",Retain,117705.0,Active,Operational,117705.0
563045840455,INSULATION  GAUGE TIE PLATE(GTP),Rationalize,3497.57,Slow Moving,Operational,3497.57
563045840911,INSULATION FOR GAUGE TIE PLATE  .,Retain,32928.94,Active,Operational,32928.94
563045852093,IRS  Electric point machine  143mm stroke IP-65 with(400 ACP IP 67 Motor)along with galva....,Retain,0.0,Active,Operational,0.0
563045890010,Tool Kit For IRS Point Machine,Dispose,0.0,Dead Stock,Operational,0.0
563045900014,Point CT Box ( Iron ),Retain,30586.0,Active,Operational,30586.0
563046251317,GROUND CONNECTION ROD   220 mm 1 IN 12 (with out galvanised)),Retain,825308.0,Active,Operational,825308.0
563046530036,Point machine Cover 143mm(Top cover),Rationalize,0.0,Slow Moving,Operational,0.0
563046530050,Point Machine 143 mm Cover Assembly,Dispose,0.0,Dead Stock,Operational,0.0
563046900034,Electric Point Machine 143 mm stroke(AC immunity 400V AC) complete with lock detector and ....,Retain,0.0,Active,Operational,0.0
563046991581,Point CT Box Iron,Retain,140220.0,Active,Operational,140220.0
563047080014,POINT MACHINE For Thick Web Switch (TWS) 220MM,Dispose,0.0,Dead Stock,Operational,0.0
563047080014,POINT MACHINE For Thick Web Switch (TWS) 220MM,Rationalize,0.0,Slow Moving,Operational,0.0
563047090019,Ground Connection For IRS Point Machine TWS 220 MM ( Complete set ),Dispose,0.0,Dead Stock,Operational,0.0
563047090019,Ground Connection For IRS Point Machine TWS 220 MM ( Complete set ),Rationalize,0.0,Slow Moving,Operational,0.0
563047180150,IRS POINT MACHINE 220MM STROKE WITH ACCESSORIES,Retain,605802.0,Active,Operational,605802.0
563047180161,IRS POINT MACHINE 220MM /IP 67 Type,Rationalize,0.0,Slow Moving,Operational,0.0
563047190014,Tool Kit For IRS Point Machine 143MM (or) 220MM,Rationalize,0.0,Slow Moving,Operational,0.0
563047190014,Tool Kit For IRS Point Machine 143MM (or) 220MM,Retain,5000.0,Active,Operational,5000.0
563047460017,GALVANIZED GROUND CONNECTION  FOR POINT MACHINE,Retain,266346.0,Active,Operational,266346.0
563047460017,GALVANIZED GROUND CONNECTION  FOR POINT MACHINE,Retain,0.0,Active,Operational,0.0
563047600010,GALVANISED GROUND CONNECTION FOR IRS POINT MACHINE.,Retain,0.0,Active,Operational,0.0
563047600010,GALVANISED GROUND CONNECTION FOR IRS POINT MACHINE.,Retain,707486.12,Active,Operational,707486.12
563047600010,GALVANISED GROUND CONNECTION FOR IRS POINT MACHINE.,Retain,0.0,Active,Operational,0.0
563047620010,WARD PLATE FOR CRANK HANDLE ( IRS POINT MACHINE),Rationalize,720.0,Slow Moving,Operational,720.0
563048130013,POINT TEST GAUGE,Rationalize,53300.0,Slow Moving,Operational,53300.0
563048270017,110VDC Motors with gear box IP 67 type (Complete motor should be water proofed) 400 V AC I....,Retain,2138451.0,Active,Operational,2138451.0
564100260010,Fuse ND 100 M amps,Rationalize,0.0,Slow Moving,Operational,0.0
564200060017,signal Hood,Dispose,0.0,Dead Stock,Operational,0.0
564200060017,signal Hood,Dispose,0.0,Dead Stock,Operational,0.0
564200080016,CLS POST  3.6 Mtr.,Dispose,0.0,Dead Stock,Operational,0.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Dispose,0.0,Dead Stock,Operational,0.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Retain,3203.0,Active,Operational,3203.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Rationalize,3203.0,Slow Moving,Operational,3203.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Retain,3203.0,Active,Operational,3203.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Retain,22421.0,Active,Operational,22421.0
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,Retain,0.0,Active,Operational,0.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Dispose,0.0,Dead Stock,Operational,0.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Rationalize,0.0,Slow Moving,Operational,0.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Rationalize,0.0,Slow Moving,Operational,0.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Rationalize,0.0,Slow Moving,Operational,0.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Retain,9267.0,Active,Operational,9267.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Retain,3089.0,Active,Operational,3089.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Retain,6178.0,Active,Operational,6178.0
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,Retain,6178.0,Active,Operational,6178.0
564200170029,CLS UNIT FRAMES FOR SIGNAL ASPECT  UNIT,Dispose,0.0,Dead Stock,Operational,0.0
564201500049,CLS POLE 4.6/3.6MTS (GALVANIZED),Retain,58410.0,Active,Operational,58410.0
564201910021,CLS ALUMINIUM LENSE HOLDER,Rationalize,0.0,Slow Moving,Operational,0.0
564201990016,CLS Ladder with platform 4.5/4.6 mtr Galvanized,Rationalize,11396.0,Slow Moving,Operational,11396.0
564400030010,Route Indicators multi lamp type.,Rationalize,0.0,Slow Moving,Operational,0.0
56450187,"RELAY QNN1 Non-AC Immune, plug in type, Style , Twin neutral line, 24 V DC, 4F/4B contacts....",Rationalize,94400.0,Slow Moving,Operational,94400.0
