PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Depot
500600291023,Amplifier for Announcing System (LC gate),0.0,0.0,1052,SSE/S/SRM/TPJ077355-S AND T-SR
460400080015,RECTIFIERS,0.0,0.0,904,SSE/S/SRM/TPJ077355-S AND T-SR
561301160010,Bell Unit for SGE Block Instrument,0.0,0.0,740,SSE/S/SRM/TPJ077355-S AND T-SR
72081478,DRILLS TWIST H.S.S. MORSE TAPER SHANK DIA 7.2mm OF DRILL  IS.5103/1969 & IS.5099/69.,0.0,0.0,1241,SSE/S/SRM/TPJ077355-S AND T-SR
479900041827,4KVA Stabilizer for AC UNIT,0.0,0.0,778,SSE/S/SRM/TPJ077355-S AND T-SR
539802824762,"DWC SPLIT PIPE 120/103mm dia, 2mtr long in already dug cable trenches as per drawing no.SK....",0.0,0.0,828,SSE/S/SRM/TPJ077355-S AND T-SR
759098202799,PLB HDPE Pipe Size:40/33mm  with required  accessories as per latest RDSO Spec. No.RDSO/S....,0.0,0.0,941,SSE/S/SRM/TPJ077355-S AND T-SR
91110506,Lead Wool or Yarn for Caulking as per IS:782/1978 (3rd Rev.) or latest.,0.0,0.0,982,SSE/S/SRM/TPJ077355-S AND T-SR
565094341898,MS Box for LC Gate Switch,0.0,0.0,986,SSE/S/SRM/TPJ077355-S AND T-SR
560613240047,"TXR -ISOLATION 1000VA,230VAC/110VAC/1 KVA TRANSFORMER  FOR IPS HBL MAKE",0.0,0.0,803,SSE/SRM/SIG/MDU087221-S AND T-SR
521102910137,INTERFACE CARD CEL HASSDAC,0.0,0.0,796,SSE/SRM/SIG/MDU087221-S AND T-SR
567919340025,PROCESSOR CARD  SUITABLE FOR SIRVEEN MAKE RTU,0.0,0.0,865,SSE/SRM/SIG/MDU087221-S AND T-SR
569002490336,DC DC CONVERTER 24-32 V /10 A SITABLE FOR  AMARA RAJA  MAKE,0.0,0.0,802,SSE/SRM/SIG/MDU087221-S AND T-SR
40071110,CABLE 3/0.75mm SINGLE CORE PVC INSULATED UNARMOURED RAILWAY SIGNALLING CABLE COMPRISING OF....,0.0,0.0,871,SSE/S/SRM/TPJ077355-S AND T-SR
560406770018,GG TRONICS MAKE AXLE COUNTER WITH CARDS,0.0,0.0,1115,SSE/S/SRM/TPJ077355-S AND T-SR
549007661110,A TYPE FOUNDATION,0.0,0.0,870,SSE/S/SRM/TPJ077355-S AND T-SR
564200060017,signal Hood,0.0,0.0,1210,SSE/S/SRM/TPJ077355-S AND T-SR
539827130012,Ladder platform for CLS signal maintenance platform.,0.0,0.0,1234,SSE/S/SRM/TPJ077355-S AND T-SR
560603406251,SIGNAL LADDER,0.0,0.0,1237,SSE/S/SRM/TPJ077355-S AND T-SR
539821020014,SIGNAL SURFACE BASE,0.0,0.0,1234,SSE/S/SRM/TPJ077355-S AND T-SR
542120120012,Straight Arm Adjustable Crank. 12X18.,0.0,0.0,1070,SSE/S/SRM/TPJ077355-S AND T-SR
542100020012,STRAIGHT ARM CRANK 12X12,0.0,0.0,1070,SSE/S/SRM/TPJ077355-S AND T-SR
560601570011,electrical detectors,0.0,0.0,856,SSE/S/SRM/TPJ077355-S AND T-SR
539809150010,IRS type high thrase point machine 220mm,0.0,0.0,1364,SSE/S/SRM/TPJ077355-S AND T-SR
567922110023,MINI DCDP 24-32/5A SUITABLE FOR AMARARAJA MAKE IPS,0.0,0.0,793,SSE/SRM/SIG/MDU087221-S AND T-SR
567919870014,40-100V/1A DC DC CONVERTER SUBITABLE FOR HBL MAKE IPS,0.0,0.0,927,SSE/SRM/SIG/MDU087221-S AND T-SR
567919830030,1.5 KVA CVT/AVR HBL MAKE,0.0,0.0,803,SSE/SRM/SIG/MDU087221-S AND T-SR
567919320014,2 KVA CVT SUITABLE FOR HBL MAKE IPS,0.0,0.0,928,SSE/SRM/SIG/MDU087221-S AND T-SR
567919300015,AUTO CHANGE OVER MODULE FOR INVERTER SUITABLE FOR HBL MAKE IPS,0.0,0.0,928,SSE/SRM/SIG/MDU087221-S AND T-SR
549007220621,CLS HOOD FOR CALLING ON /ROUTE,0.0,0.0,1433,SSE/S/SRM/TPJ077355-S AND T-SR
555500010079,Segmented Gate Boom 10,0.0,0.0,986,SSE/S/SRM/TPJ077355-S AND T-SR
981100050010,SCREW COUPLING,0.0,0.0,1031,SSE/S/SRM/TPJ077355-S AND T-SR
549005940018,Top Roller Pin,0.0,0.0,986,SSE/S/SRM/TPJ077355-S AND T-SR
549005930013,Top Roller,0.0,0.0,1000,SSE/S/SRM/TPJ077355-S AND T-SR
542100010079,Ordinary Crank,0.0,0.0,1070,SSE/S/SRM/TPJ077355-S AND T-SR
539863180019,ANNOUNCIATOR 12 WAY,0.0,0.0,1245,SSE/S/SRM/TPJ077355-S AND T-SR
67900197,LEAD ACID STORAGE BATTERY FOR MOTOR VEHICLES 17 PLATES DRY UNCHARGED 12 VOLTS/120 AH. CAPA....,0.0,0.0,1434,SSE/S/SRM/TPJ077355-S AND T-SR
567909680010,Tumbler Spring For E - Type Lock,0.0,0.0,1663,SSE/S/SRM/TPJ077355-S AND T-SR
469028501865,STOP BOARD W/O ANGLE,0.0,0.0,790,SSE/S/SRM/TPJ077355-S AND T-SR
565000074639,Retroreflective sticker for Goods Warning Board,0.0,0.0,1100,SSE/S/SRM/TPJ077355-S AND T-SR
52156576,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATE....,0.0,0.0,1364,SSE/S/SRM/TPJ077355-S AND T-SR
569001060395,AVR,0.0,0.0,996,SSE/S/SRM/TPJ077355-S AND T-SR
561301120011,Diodo Block Receiver 1800Hz,0.0,0.0,1415,SSE/S/SRM/TPJ077355-S AND T-SR
465100010014,ANGLE 9037,0.0,0.0,1434,SSE/S/SRM/TPJ077355-S AND T-SR
567900801023,SURGE PROTECTION DEVICE,0.0,0.0,1690,SSE/S/SRM/TPJ077355-S AND T-SR
509041001511,Solar Panels for Signalling purpose 12V/35W/70W/80W,0.0,0.0,1301,SSE/S/SRM/TPJ077355-S AND T-SR
404008912178,Route Arm,0.0,0.0,1100,SSE/S/SRM/TPJ077355-S AND T-SR
544100020010,SIGNAL POST 4.5 mts,0.0,0.0,986,SSE/S/SRM/TPJ077355-S AND T-SR
543500020075,CLS LADDER SHOE,0.0,0.0,817,SSE/S/SRM/TPJ077355-S AND T-SR
541500070160,BACK STAGING OF MAIN SIGNAL LADDER ASSEMBLY,0.0,0.0,1210,SSE/S/SRM/TPJ077355-S AND T-SR
560603406263,Signal ladder of Sizes  With/Without Clamp  for CLS,0.0,0.0,1086,SSE/S/SRM/TPJ077355-S AND T-SR
655900010011,LORRY  KL-9B 681,0.0,0.0,1474,JE/SIG/SRM/PGT037254-S AND T-SR
539802990017,DIGITAL INSULATION TESTER(100v),0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
861600960026,FIRE ALARM ANALOGUE ADDRESSABLE AND RESETTABLE MANUAL CALL POINT WITH BACK BOX  AS PER RDS....,0.0,0.0,1168,SSE/S/SRM/TPJ077355-S AND T-SR
861600950010,GSM MODULE FOR CONTROL PANEL,0.0,0.0,1168,SSE/S/SRM/TPJ077355-S AND T-SR
569003510021,FIRE ALARM CONTROL MODULE,0.0,0.0,1168,SSE/S/SRM/TPJ077355-S AND T-SR
479007733880,Fire Alarm Fire Survival Cable 2 X 1.5 sq.mm unarmored,0.0,0.0,1168,SSE/S/SRM/TPJ077355-S AND T-SR
861600930010,LINEAR HEAT SENSING INTERFACE MODULES WITH EOL,0.0,0.0,1168,SSE/S/SRM/TPJ077355-S AND T-SR
861600920016,LINEAR HEAT SENSING CABLE,0.0,0.0,1168,SSE/S/SRM/TPJ077355-S AND T-SR
549005950012,Bottom Roller,0.0,0.0,986,SSE/S/SRM/TPJ077355-S AND T-SR
542100010018,CRANKS Adjustable 12X18 inch,0.0,0.0,871,SSE/S/SRM/TPJ077355-S AND T-SR
539818040010,Relay Connector,0.0,0.0,1291,SSE/S/SRM/TPJ077355-S AND T-SR
549007491537,Pipe GI. 100mm,0.0,0.0,828,SSE/S/SRM/TPJ077355-S AND T-SR
560602392864,PANEL COUNTER ASSEMBLY 24V DC,0.0,0.0,1044,SSE/S/SRM/TPJ077355-S AND T-SR
501800241427,Horn unit (40w),0.0,0.0,1357,SSE/S/SRM/TPJ077355-S AND T-SR
539818400014,DIGITAL VOICE ANNOUNCIATOR DRIVER UNIT,0.0,0.0,1357,SSE/S/SRM/TPJ077355-S AND T-SR
539810930014,Inverter 24 Volt/110 V AC ; 500 VA,0.0,0.0,1241,SSE/S/SRM/TPJ077355-S AND T-SR
429079130015,"Soldering iron, 65 Watt",0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
430199810015,Clamp Multimeter/Tester (Digital),0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
71050802,"Brushes wire (steel), foundry, flat with wooden handle stamped IR on the handle to IS:4301....",0.0,0.0,1824,JE/SIG/SRM/PGT037254-S AND T-SR
793152030029,Safety Shoe,0.0,0.0,796,JE/SIG/SRM/PGT037254-S AND T-SR
80010295,"INTERNAL COMBUSTION ENGINE CRANK CASE OILS - Gr. SAE-40 TO IS: 13656/2002, TYPE EDL-2 (API....",0.0,0.0,1100,JE/SIG/SRM/PGT037254-S AND T-SR
80090436,KEROSENE OIL,0.0,0.0,1504,JE/SIG/SRM/PGT037254-S AND T-SR
92111002,"HIGH SPEED DIESEL (HSD): IS:1460-2005 (5th Revision or latest) Amendment No.3, Sept, 12",0.0,0.0,1536,JE/SIG/SRM/PGT037254-S AND T-SR
83031091,CA-52Register of Expenditure of New Minor workA4B/SBKSPrinting in Bi-lingual (Hindi a....,0.0,0.0,883,JE/SIG/SRM/PGT037254-S AND T-SR
83054110,"ENVOLOPE SMALL  (ENVELOPES MADE OF BROWN WRAPPER DOUBLE IMPERIAL, RIBBED KRAFT TO SIZE 26....",0.0,0.0,1823,JE/SIG/SRM/PGT037254-S AND T-SR
831100640020,DMTR REGISTER,0.0,0.0,1052,JE/SIG/SRM/PGT037254-S AND T-SR
561300661026,magneto phone,0.0,0.0,1312,SSE/S/SRM/TPJ077355-S AND T-SR
331200520110,ROTARY KEY Transmission (RKT),0.0,0.0,797,SSE/S/SRM/TPJ077355-S AND T-SR
509047950014,VRLA battery,0.0,0.0,1381,SSE/S/SRM/TPJ077355-S AND T-SR
509000346672,VRLA Battery 200AH / 2V,0.0,0.0,1462,SSE/S/SRM/TPJ077355-S AND T-SR
560403860010,"DC-DC Converter for MSDAC, Make-CEL",0.0,0.0,1510,SSE/S/SRM/TPJ077355-S AND T-SR
529002880011,Miscellaneous.,0.0,0.0,1397,SSE/S/SRM/TPJ077355-S AND T-SR
561300660060,Galvo Assembly,0.0,0.0,1052,SSE/S/SRM/TPJ077355-S AND T-SR
539809231008,Battery Charger 230/60V ; 20Amp,0.0,0.0,1801,SSE/S/SRM/TPJ077355-S AND T-SR
560400080211,AXLE COUNTER TX COIL (CEL),0.0,0.0,1047,SSE/S/SRM/TPJ077355-S AND T-SR
560404362326,AXLE COUNTER RX COIL (CEL),0.0,0.0,1047,SSE/S/SRM/TPJ077355-S AND T-SR
565000094328,B type CHOKE coil for single rail Track Circuit on 25KV 50 Hz AC electrified section as pe....,0.0,0.0,1097,SSE/S/SRM/TPJ077355-S AND T-SR
861601000014,MONITOR MODULE ADDRESSABLE RE- 717 MM,0.0,0.0,1168,SSE/S/SRM/TPJ077355-S AND T-SR
861600990018,CONTROL MODULE ADDRESSABLE RE-717 MC,0.0,0.0,1168,SSE/S/SRM/TPJ077355-S AND T-SR
439099344859,FIRE ALARM ELECTRONIC HOOTER CUM STROBE,0.0,0.0,1168,SSE/S/SRM/TPJ077355-S AND T-SR
725073550518,Spring balance,0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
603224571002,CRANK HANDLE GUIDE PLATE,0.0,0.0,1649,JE/SIG/SRM/PGT037254-S AND T-SR
56160010,Battery Charger 230V/24V 30 amps. As per RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or lates....,0.0,0.0,764,JE/SIG/SRM/PGT037254-S AND T-SR
565110000018,Battery box wooden to hold 3 cells,0.0,0.0,1115,JE/SIG/SRM/PGT037254-S AND T-SR
602699740014,BATTERY CHARGER 110v/12v/10amps,0.0,0.0,1530,JE/SIG/SRM/PGT037254-S AND T-SR
539812641007,ANNOUNCIATOR 4 WAY,0.0,0.0,1216,JE/SIG/SRM/PGT037254-S AND T-SR
549008190016,AEROW PLATE FOR SIGNAL MISCELLANEOUS.,0.0,0.0,1570,JE/SIG/SRM/PGT037254-S AND T-SR
77033255,"ENAMEL, SYNTHETIC,  EXTERIOR, FINISHING 'WHITE' .  SPECIFICATION: - IS.8662/04 & ICF/MD/SP....",0.0,0.0,1679,JE/SIG/SRM/PGT037254-S AND T-SR
77091310,"PAINT READY MIXED RED OXIDE (ISC 446) BRUSHING, FINISHING, GLOSSY FOR GENERAL PURPOSES TO ....",0.0,0.0,1679,JE/SIG/SRM/PGT037254-S AND T-SR
77093306,PAINT ALUMINIUM FOR GENERAL PURPOSE IN DUAL CONTAINER TO IS:2339/1963 (reaffirmed 2009) Am....,0.0,0.0,1822,JE/SIG/SRM/PGT037254-S AND T-SR
77033000,"PAINT ENAMEL, SYNTHETIC, EXTERIOR, FINISHING 'SIGNAL RED' TO ISC-537 OF IS.5\2007'.  SPECI....",0.0,0.0,1822,JE/SIG/SRM/PGT037254-S AND T-SR
77032007,"ENAMEL, SYNTHETIC, EXTERIOR, FINISHING, 'BLACK'.  SPECIFICATION:  IS:8662\04 & ICF\MD\SPEC....",0.0,0.0,1822,JE/SIG/SRM/PGT037254-S AND T-SR
570100230173,PRINTER INK BOTTLE FOR PRINTER EPSON L 380,0.0,0.0,1570,JE/SIG/SRM/PGT037254-S AND T-SR
567912680050,EOLB WRONG ITEM(AMOUNT),0.0,0.0,1058,JE/SIG/SRM/PGT037254-S AND T-SR
539818410019,DIGITAL VOICE ANNOUNCIATOR SYSTEM  HORN,0.0,0.0,1276,JE/SIG/SRM/PGT037254-S AND T-SR
539818400014,DIGITAL VOICE ANNOUNCIATOR SYSTEM DRIVER UNIT,0.0,0.0,985,JE/SIG/SRM/PGT037254-S AND T-SR
539818390010,DIGITAL VOICE ANNOUNCIATOR SYSTEM AMPLIFIER,0.0,0.0,1406,JE/SIG/SRM/PGT037254-S AND T-SR
725800137490,DIGITAL MULTIMETER (Fluke 117/EM ESP),0.0,0.0,1438,JE/SIG/SRM/PGT037254-S AND T-SR
460501250650,CONTACT RESISTANCE TEST PANEL FOR RELAYS (RELAY TEST KIT),0.0,0.0,1100,JE/SIG/SRM/PGT037254-S AND T-SR
559000680018,CONTACT MAKER FOR BLOCK INSTRUMENT,0.0,0.0,1661,JE/SIG/SRM/PGT037254-S AND T-SR
542100010079,Ordinary Crank 12 X 12,0.0,0.0,1004,JE/SIG/SRM/PGT037254-S AND T-SR
560408090011,Digital Axle Counter spares,0.0,0.0,1521,SSE/S/SRM/TPJ077355-S AND T-SR
569012540014,Miscellaneous.,0.0,0.0,1521,SSE/S/SRM/TPJ077355-S AND T-SR
560612340010,Misc Signalling spares,0.0,0.0,1360,SSE/S/SRM/TPJ077355-S AND T-SR
567908380018,ARA/PBT FUSE BLOCK,0.0,0.0,1217,SSE/S/SRM/TPJ077355-S AND T-SR
567914060014,Electrical Signalling equipments and spares not otherwise classified.,0.0,0.0,932,SSE/S/SRM/TPJ077355-S AND T-SR
564682320019,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",0.0,0.0,1497,SSE/S/SRM/TPJ077355-S AND T-SR
569009550016,FIRE ALARM HEAT AND SMOKE MULTI SENSOR as per RDSO/SPN /217 /2018 ver-2 or latest.,0.0,0.0,1168,SSE/S/SRM/TPJ077355-S AND T-SR
390300140025,". ASTRONOMICAL TIMER SWITCH FOR STREET LIGHT CONTROL SINGLE PHASE, 10KW/73A, 230V50HZ, IP ....",0.0,0.0,876,SSE/S/SRM/TPJ077355-S AND T-SR
429076285917,AIR CONDITIONER 02 TON CAPACITY SPLIT A C,0.0,0.0,1128,SSE/S/SRM/TPJ077355-S AND T-SR
539882130014,ASSY.HLC RS422/485 INTERFACE ISOLATER,0.0,0.0,1187,SSE/S/SRM/TPJ077355-S AND T-SR
567900218792,Electronic interlocking (EI) processor card unit,0.0,0.0,1327,SSE/S/SRM/TPJ077355-S AND T-SR
472200010180,INTEGRATED POWER SUPPLY (IPS)  06 Line,0.0,0.0,1144,SSE/S/SRM/TPJ077355-S AND T-SR
539804978320,TV SMART LED 55 INCH LG MAKE,0.0,0.0,1200,SSE/S/SRM/TPJ077355-S AND T-SR
560608710010,PBT TERMINAL 60mm,0.0,0.0,1217,SSE/S/SRM/TPJ077355-S AND T-SR
549006110030,Earth Electrode with Acessoried As Per Drawing No. SG/SN/02/13,0.0,0.0,963,SSE/S/SRM/TPJ077355-S AND T-SR
542100010067,Vertical Crank 300x300mm,0.0,0.0,1723,JE/SIG/SRM/PGT037254-S AND T-SR
561548470010,CELL SECONDARY 4V/12AH,0.0,0.0,1570,JE/SIG/SRM/PGT037254-S AND T-SR
567911540013,CURRENT REGULATOR SPARE,0.0,0.0,743,JE/SIG/SRM/PGT037254-S AND T-SR
549008200010,GRS BOX RTU TYPE,0.0,0.0,750,JE/SIG/SRM/PGT037254-S AND T-SR
420893040014,Fuse ND 1 amps,0.0,0.0,1717,JE/SIG/SRM/PGT037254-S AND T-SR
559000710011,FM transmitter and receiver coil 2700 HZ.,0.0,0.0,1180,JE/SIG/SRM/PGT037254-S AND T-SR
559000700017,FM Transmitter and receiver 1800 HZ,0.0,0.0,1129,JE/SIG/SRM/PGT037254-S AND T-SR
559000710096,Transmitter (TX) and Receiver (RX) sets of token less single line FM Block instrument of C....,0.0,0.0,961,JE/SIG/SRM/PGT037254-S AND T-SR
567908386859,FUSE BLOCK PBT TYPE,0.0,0.0,1479,JE/SIG/SRM/PGT037254-S AND T-SR
539816660010,ELETROLYTIC CAPACITOR 5000 MFD,0.0,0.0,1807,JE/SIG/SRM/PGT037254-S AND T-SR
551200010066,E TYPE LOCKS OF VARIOUS WARDS,0.0,0.0,857,JE/SIG/SRM/PGT037254-S AND T-SR
564680700147,Non metallic Calling ON SIGNAL UNIT,0.0,0.0,1017,JE/SIG/SRM/PGT037254-S AND T-SR
559001330015,MUDGUARD SCREW,0.0,0.0,1528,JE/SIG/SRM/PGT037254-S AND T-SR
564681600860,LED SIGNAL ROAD WARNING GREEN,0.0,0.0,743,JE/SIG/SRM/PGT037254-S AND T-SR
564681590015,LED SIGNAL YELLOW FOR ROAD WARNING.,0.0,0.0,743,JE/SIG/SRM/PGT037254-S AND T-SR
564681420018,LED MAIN SIGNAL RED ASPECT,0.0,0.0,1549,JE/SIG/SRM/PGT037254-S AND T-SR
569002650017,DATALOGGER GSM/GPRS MODEM &ADAPTOR CARD 4G,0.0,0.0,1010,SSE/S/SRM/TPJ077355-S AND T-SR
439000010383,WOODEN TABLE SMALL TEAPOY,0.0,0.0,1671,SSE/S/SRM/TPJ077355-S AND T-SR
902500310010,Revolving Chair,0.0,0.0,1671,SSE/S/SRM/TPJ077355-S AND T-SR
861600910011,ISOLATOR BASE DETECTOR BASE,0.0,0.0,817,SSE/S/SRM/TPJ077355-S AND T-SR
539810800015,CPVC PIPE 25MM DIA ( 3 Mts LONG ),0.0,0.0,859,SSE/S/SRM/TPJ077355-S AND T-SR
560408180012,Digital Axle Counter spares,0.0,0.0,1521,SSE/S/SRM/TPJ077355-S AND T-SR
560408170018,Digital Axle Counter spares,0.0,0.0,1521,SSE/S/SRM/TPJ077355-S AND T-SR
560408160013,Digital Axle Counter spares,0.0,0.0,1521,SSE/S/SRM/TPJ077355-S AND T-SR
560408150019,Digital Axle Counter spares,0.0,0.0,1143,SSE/S/SRM/TPJ077355-S AND T-SR
560408140014,Digital Axle Counter spares,0.0,0.0,1521,SSE/S/SRM/TPJ077355-S AND T-SR
560408130010,Digital Axle Counter spares,0.0,0.0,1521,SSE/S/SRM/TPJ077355-S AND T-SR
560408120015,Digital Axle Counter spares,0.0,0.0,1187,SSE/S/SRM/TPJ077355-S AND T-SR
560408100016,Digital Axle Counter spares,0.0,0.0,1521,SSE/S/SRM/TPJ077355-S AND T-SR
472100011770,Inverter 24/110/500VA,0.0,0.0,972,JE/SIG/SRM/PGT037254-S AND T-SR
419001810012,Point insulation ( Nylon -66) Complete set with RDSO spec IRS-S-40/84 or latest consist of....,0.0,0.0,836,JE/SIG/SRM/PGT037254-S AND T-SR
569003040016,GATE BELL HOOD WITH OUT BELL,0.0,0.0,1474,JE/SIG/SRM/PGT037254-S AND T-SR
565198000017,RETRO REFLECTIVE STICKER  YELOW COLOUR FOR GOODS WARNING BOARD,0.0,0.0,1572,JE/SIG/SRM/PGT037254-S AND T-SR
404008910315,ROUTE INDICATOR JUNCTION TYPE 2 WAY NON METALIC TYPE,0.0,0.0,1605,JE/SIG/SRM/PGT037254-S AND T-SR
563000200052,Point machine 143 mm stroke (IP 67 Type),0.0,0.0,782,JE/SIG/SRM/PGT037254-S AND T-SR
539814480027,RELAY ECR 4F/4B.,0.0,0.0,885,SSE/S/SRM/TPJ077355-S AND T-SR
539820870014,DWC PIPE,0.0,0.0,1188,SSE/S/SRM/TPJ077355-S AND T-SR
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",0.0,0.0,1137,SSE/S/SRM/TPJ077355-S AND T-SR
460152100019,EARTH ELECTRODE LENGTH-4 Mtrs,0.0,0.0,1234,SSE/S/SRM/TPJ077355-S AND T-SR
56987109,CABLE PVC INSULATED ARMOURED UN SCREENED UNDER GROUND POWER CABLE OF SIZE 2C x 25sqmm ALUM....,0.0,0.0,955,SSE/S/SRM/TPJ077355-S AND T-SR
543800040018,Signal Pole Tubular with 140 mm outer dia 4.6 Mtrs tall,0.0,0.0,1100,SSE/S/SRM/TPJ077355-S AND T-SR
500500680017,Half split DWC pipe,0.0,0.0,1178,SSE/S/SRM/TPJ077355-S AND T-SR
470200733647,PORTABLE GENERATOR HIMALAYAN POWER,0.0,0.0,1654,SSE/S/SRM/TPJ077355-S AND T-SR
722400660010,DRILLING MECHINE 13 TO 23 MM,0.0,0.0,1178,SSE/S/SRM/TPJ077355-S AND T-SR
570102670012,Keyboard,0.0,0.0,1069,SSE/S/SRM/TPJ077355-S AND T-SR
570101550011,Wireless Mouse,0.0,0.0,1069,SSE/S/SRM/TPJ077355-S AND T-SR
570101410018,MONITOR,0.0,0.0,1086,SSE/S/SRM/TPJ077355-S AND T-SR
570100829976,CPU,0.0,0.0,1069,SSE/S/SRM/TPJ077355-S AND T-SR
561501060058,Secondary Cells 2V-300AH  Un Charged,0.0,0.0,1662,SSE/S/SRM/TPJ077355-S AND T-SR
56987092,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,0.0,0.0,1157,SSE/S/SRM/TPJ077355-S AND T-SR
539860860044,Point Motor for IRS Point Machine  DC,0.0,0.0,1123,JE/SIG/SRM/PGT037254-S AND T-SR
539827270016,Pinnacle for signal tubular post.,0.0,0.0,1116,JE/SIG/SRM/PGT037254-S AND T-SR
563046530050,Point Machine 143 mm Cover Assembly,0.0,0.0,1349,JE/SIG/SRM/PGT037254-S AND T-SR
563000200064,"Point machine, 143 mm stroke with 400 AC Immunity motors",0.0,0.0,820,JE/SIG/SRM/PGT037254-S AND T-SR
569002650017,DATALOGGER GSM/GPRS MODEM &ADAPTOR CARD 4G,0.0,0.0,1178,SSE/SRM/TVC057253-S AND T-SR
569003030126,Unarmoured Fire Survival Circuit Integrity Cable 2 X 1.5 Sq.mm As Per RDSO/SPN/217/2021-VE....,0.0,0.0,792,SSE/S/SRM/TPJ077355-S AND T-SR
539859120012,Linear Heat Sensing Interface Module,0.0,0.0,962,SSE/S/SRM/TPJ077355-S AND T-SR
560606680013,Complete Earthing and Bonding System ( Maintenance Free Earth )with all accessories as per....,0.0,0.0,1340,SSE/S/SRM/TPJ077355-S AND T-SR
567900805272,SURGE PROTECTION DEVICE 24V,0.0,0.0,1278,SSE/S/SRM/TPJ077355-S AND T-SR
567900808704,INDICATIVE TYPE SURGE PROTECTION DEVICE CLASS-D FOR 110V AC/DC,0.0,0.0,1278,SSE/S/SRM/TPJ077355-S AND T-SR
539841330010,Relay Rack capacity 56 relays,0.0,0.0,1077,SSE/S/SRM/TPJ077355-S AND T-SR
549007491562,PIPE GI 50MM(2) (CS 77),0.0,0.0,941,SSE/S/SRM/TPJ077355-S AND T-SR
787900404050,SICKLE,0.0,0.0,1692,SSE/S/SRM/TPJ077355-S AND T-SR
539812020037,Horn Speaker 25XT,0.0,0.0,1126,SSET/SRM/PER027029-S AND T-SR
567911890012,RTU POWER SUPPLY SET 24V Electrical Signalling equipments and spares not otherwise classif....,0.0,0.0,1737,JE/SIG/SRM/PGT037254-S AND T-SR
567900770014,Relay QN1 12F 4B,0.0,0.0,1165,JE/SIG/SRM/PGT037254-S AND T-SR
567900400016,Relay QNNA1 6F/2B,0.0,0.0,1076,JE/SIG/SRM/PGT037254-S AND T-SR
569003190014,TERMINAL 50 WAY  RELEASED,0.0,0.0,1437,JE/SIG/SRM/PGT037254-S AND T-SR
565100010106,Transformer  230v/110 500VA,0.0,0.0,1076,JE/SIG/SRM/PGT037254-S AND T-SR
56509583,TRACK LEAD JUNCTION BOX - FRP TYPE,0.0,0.0,816,JE/SIG/SRM/PGT037254-S AND T-SR
561301620019,TL BLOCK INSTRUMENT WITH Q SERIES RELAYS,0.0,0.0,1678,JE/SIG/SRM/PGT037254-S AND T-SR
560403620010,SSDAC Transmitter(TX) Coil GGTRONICS,0.0,0.0,1807,JE/SIG/SRM/PGT037254-S AND T-SR
560403080489,SSDAC DC DC Convertor Card  (GGTRONICS MAKE),0.0,0.0,1569,JE/SIG/SRM/PGT037254-S AND T-SR
560403031338,SSDAC RX COIL 21-25KHZ FOR GG Tronics,0.0,0.0,1807,JE/SIG/SRM/PGT037254-S AND T-SR
721160840011,Files different sizes and varieties.,0.0,0.0,1693,SSE/S/SRM/TPJ077355-S AND T-SR
821144170019,wooden cup board (small size),0.0,0.0,1692,SSE/S/SRM/TPJ077355-S AND T-SR
429079380019,TENT 15X15,0.0,0.0,984,SSE/S/SRM/TPJ077355-S AND T-SR
83049540,A4 SIZE XEROX  PAPER (TNPL)  ( WHITE ) (297 X 210 MM) 80 GSM.,0.0,0.0,866,SSE/S/SRM/SA067532-S AND T-SR
72207413,"DRILL TWIST H.S.S. STRAIGHT SHANK JOBBERS"" 7.2 MM TO IS: 5101/1969, 5099/1983.",0.0,0.0,1585,SSE/S/SRM/SA067532-S AND T-SR
783000281273,Rack wooden,0.0,0.0,1692,SSE/S/SRM/TPJ077355-S AND T-SR
503526680029,Cord 8 way,0.0,0.0,1469,SSET/SRM/PER027029-S AND T-SR
831500010038,BOX WOODEN OFF SIZES,0.0,0.0,1693,SSE/S/SRM/TPJ077355-S AND T-SR
560400031170,SSDAC ELDYNE Make Rail contact TX1 & TX2,0.0,0.0,1653,JE/SIG/SRM/PGT037254-S AND T-SR
565010000010,DATALOGGER 2048 DIGI I/P 32 A I/P,0.0,0.0,1734,JE/SIG/SRM/PGT037254-S AND T-SR
569019600016,Wired DCDP panel suitable for M/s Amaraja make IPS system confirming to RDSO spec no: RDSO....,0.0,0.0,1357,JE/SIG/SRM/PGT037254-S AND T-SR
541500850025,.....,0.0,0.0,858,JE/SIG/SRM/PGT037254-S AND T-SR
