PL_Code,Description,Demand_Pattern,XYZ_Class,Forecast_Method,Forecast_2026_27,Forecast_Jul_2026,Forecast_Aug_2026,Forecast_Sep_2026,Forecast_Oct_2026,Forecast_Nov_2026,Forecast_Dec_2026,Forecast_Jan_2027,Forecast_Feb_2027,Forecast_Mar_2027,Forecast_Apr_2027,Forecast_May_2027,Forecast_Jun_2027,Seasonality_Modeled
56450229,"RELAY AC IMMUNE PLUG IN TYPE STYLE QTA2/UTA2 CONFORMING TO BRS - 939A,BRS.966 (APPENDIX F-21) & IRS.....",Erratic,Y,Croston,406.7333,33.8944,33.8944,33.8944,33.8944,33.8944,33.8944,33.8944,33.8944,33.8944,33.8944,33.8944,33.8944,No
56451027,RELAY AC IMMUNE PLUG IN TYPE STYLE QBCA1  CONFORMING TO BRS - 943 IRS.S.34 & IRS.S.23 OR LATEST,Erratic,Z,Croston,383.0583,31.9215,31.9215,31.9215,31.9215,31.9215,31.9215,31.9215,31.9215,31.9215,31.9215,31.9215,31.9215,No
56452032,RELAY QN1 12F/4B PLUG IN TYPE,Intermittent,Z,SBA,342.6194,28.5516,28.5516,28.5516,28.5516,28.5516,28.5516,28.5516,28.5516,28.5516,28.5516,28.5516,28.5516,No
564601280028,Processor card suitable for M/s Efftronics make Data logger as per Spec: IRS:S-99/2006 (Amdt-3),Intermittent,Z,SBA,9.6333,0.8028,0.8028,0.8028,0.8028,0.8028,0.8028,0.8028,0.8028,0.8028,0.8028,0.8028,0.8028,No
564601280041,Analog Card without controller suitable for M/s Efftronics make Data logger as per Spec:IRS:S-99/200....,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
564601280053,Analog scanner Card with controller suitable for M/s Efftronics make Data logger as per Spec:IRS:S-9....,Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
564601280065,Analog scanner Card with controller suitable for Efftronics make RTU as per Spec: IRS:S-99/2006 (Amd....,Intermittent,Z,SBA,12.7412,1.0618,1.0618,1.0618,1.0618,1.0618,1.0618,1.0618,1.0618,1.0618,1.0618,1.0618,1.0618,No
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. RDSO/SPN/15....,Erratic,Z,Croston,234.1085,19.509,19.509,19.509,19.509,19.509,19.509,19.509,19.509,19.509,19.509,19.509,19.509,No
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBLE WITH AC ....,Erratic,Z,Croston,272.6058,22.7172,22.7172,22.7172,22.7172,22.7172,22.7172,22.7172,22.7172,22.7172,22.7172,22.7172,22.7172,No
564680270025,A MARKER LED,Lumpy,Z,TSB,34.9331,2.9111,2.9111,2.9111,2.9111,2.9111,2.9111,2.9111,2.9111,2.9111,2.9111,2.9111,2.9111,No
56468039,"RED ASPECT MAIN LED SIGNAL, 110V AC RETROFITTABLE IN EXISTING CLS HOUSING AND COMPATIBLE WITH AC LED....",Erratic,Z,Croston,244.5311,20.3776,20.3776,20.3776,20.3776,20.3776,20.3776,20.3776,20.3776,20.3776,20.3776,20.3776,20.3776,No
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible with AC LE....",Erratic,Z,Croston,189.7257,15.8105,15.8105,15.8105,15.8105,15.8105,15.8105,15.8105,15.8105,15.8105,15.8105,15.8105,15.8105,No
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible with AC ....",Erratic,Z,Croston,309.9375,25.8281,25.8281,25.8281,25.8281,25.8281,25.8281,25.8281,25.8281,25.8281,25.8281,25.8281,25.8281,No
56468064,- CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBLE WI....,Lumpy,Z,TSB,80.9592,6.7466,6.7466,6.7466,6.7466,6.7466,6.7466,6.7466,6.7466,6.7466,6.7466,6.7466,6.7466,No
564680670957,Colour Light Signal Unit 2 Aspect,Lumpy,Z,TSB,13.0746,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,No
564680670969,Colour Light Signal Unit 2 Aspect Aluminium,Intermittent,Z,SBA,5.8124,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,No
564680710025,LED MULTI LAMP ROUTE INDICATOR,Intermittent,Z,SBA,5.0372,0.4198,0.4198,0.4198,0.4198,0.4198,0.4198,0.4198,0.4198,0.4198,0.4198,0.4198,0.4198,No
564681260258,A Marker Board With Clamp,Intermittent,Z,SBA,103.6364,8.6364,8.6364,8.6364,8.6364,8.6364,8.6364,8.6364,8.6364,8.6364,8.6364,8.6364,8.6364,No
564681480600,"Non-Metallic (FRP) Route Indicator for Railway Signalling - 1way without lenses, lamps or transforme....",Intermittent,Z,SBA,10.5215,0.8768,0.8768,0.8768,0.8768,0.8768,0.8768,0.8768,0.8768,0.8768,0.8768,0.8768,0.8768,No
564681510184,Double Digit Multi Lamp Route Indicator (LED Type),Intermittent,Z,SBA,13.2295,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,1.1025,No
564682030017,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Lumpy,Z,TSB,8.8049,0.7337,0.7337,0.7337,0.7337,0.7337,0.7337,0.7337,0.7337,0.7337,0.7337,0.7337,0.7337,No
564700410030,FRP Road warning Signal Unit,Intermittent,Z,SBA,21.1088,1.7591,1.7591,1.7591,1.7591,1.7591,1.7591,1.7591,1.7591,1.7591,1.7591,1.7591,1.7591,No
564800570031,INVERTER 2 KVA SUITABLE FOR AMARARAJ MAKE IPS,Intermittent,Z,SBA,9.2594,0.7716,0.7716,0.7716,0.7716,0.7716,0.7716,0.7716,0.7716,0.7716,0.7716,0.7716,0.7716,No
565000024089,DC MOTOR FRACTIONAL H.P. FOR LIFTING BARRIER GATE,Intermittent,Z,SBA,8.8725,0.7394,0.7394,0.7394,0.7394,0.7394,0.7394,0.7394,0.7394,0.7394,0.7394,0.7394,0.7394,No
565000075590,Goods Warning Board,Intermittent,Z,SBA,5.7,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,No
565000075991,Calling On Board,Intermittent,Z,SBA,114.0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,No
565000077252,Galvanized stop board for ES Boom & EOLB Gate(with clamp),Intermittent,Z,SBA,131.7216,10.9768,10.9768,10.9768,10.9768,10.9768,10.9768,10.9768,10.9768,10.9768,10.9768,10.9768,10.9768,No
565000077264,Stop Board for Emergency Sliding Boom (FRP),Intermittent,Z,SBA,161.9339,13.4945,13.4945,13.4945,13.4945,13.4945,13.4945,13.4945,13.4945,13.4945,13.4945,13.4945,13.4945,No
56500026,APPRATUS CASE GRS TYPE,Lumpy,Z,TSB,96.9769,8.0814,8.0814,8.0814,8.0814,8.0814,8.0814,8.0814,8.0814,8.0814,8.0814,8.0814,8.0814,No
565001250050,AC-DC/CLAMP METER,Lumpy,Z,TSB,2.3194,0.1933,0.1933,0.1933,0.1933,0.1933,0.1933,0.1933,0.1933,0.1933,0.1933,0.1933,0.1933,No
565001310082,SPD Life Tester,Intermittent,Z,SBA,5.4286,0.4524,0.4524,0.4524,0.4524,0.4524,0.4524,0.4524,0.4524,0.4524,0.4524,0.4524,0.4524,No
56500142,RELAY QNA1 ACI 8F/8B,Erratic,Y,Croston,1759.9795,146.665,146.665,146.665,146.665,146.665,146.665,146.665,146.665,146.665,146.665,146.665,146.665,No
565001664396,FUSE BASE & CARRIER 32 AMPS,Lumpy,Z,TSB,1.6656,0.1388,0.1388,0.1388,0.1388,0.1388,0.1388,0.1388,0.1388,0.1388,0.1388,0.1388,0.1388,No
56500350,BATTERY CHARGER 110V AC 24V DC 30 AMPS TO SPECN.IRS-S-86/2000.WITH AMENDMENT-4 or latest.,Intermittent,Z,SBA,3.3412,0.2784,0.2784,0.2784,0.2784,0.2784,0.2784,0.2784,0.2784,0.2784,0.2784,0.2784,0.2784,No
56500361,Battery Charger 230V/24V 50 amps. As per RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or latest,Intermittent,Z,SBA,3.0261,0.2522,0.2522,0.2522,0.2522,0.2522,0.2522,0.2522,0.2522,0.2522,0.2522,0.2522,0.2522,No
56500452,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATEST.,Intermittent,Z,SBA,16.26,1.355,1.355,1.355,1.355,1.355,1.355,1.355,1.355,1.355,1.355,1.355,1.355,No
56500464,APPARATUS CASE HALF GRS TYPE,Lumpy,Z,TSB,114.293,9.5244,9.5244,9.5244,9.5244,9.5244,9.5244,9.5244,9.5244,9.5244,9.5244,9.5244,9.5244,No
56501006,PVC insulated armoured unscreened underground Railway signalling copper cable of size 24c x 1.5 sq.m....,Lumpy,Z,TSB,139193.1722,11599.431,11599.431,11599.431,11599.431,11599.431,11599.431,11599.431,11599.431,11599.431,11599.431,11599.431,11599.431,No
56501018,PVC INSULATED CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNSCREENED UNDERGROUND ARMOURED WITH GALVANISE....,Erratic,Z,Croston,62168.0774,5180.6731,5180.6731,5180.6731,5180.6731,5180.6731,5180.6731,5180.6731,5180.6731,5180.6731,5180.6731,5180.6731,5180.6731,No
56502540,FUSE NON DETERIORATING TYPE TO RDSO SPECN NO.78/92 OR LATEST CARTRIDGE TYPE WITH CYLINDRICAL CAP 2 X....,Lumpy,Z,TSB,794.2635,66.1886,66.1886,66.1886,66.1886,66.1886,66.1886,66.1886,66.1886,66.1886,66.1886,66.1886,66.1886,No
56502576,"FUSE NON DETERIORATING TYPE TO RDSO SPECN NO.IRS-S.78/92 CARTRIDGE TYPE WITH CYLINDER CAP 2 X 9/16"" ....",Lumpy,Z,TSB,547.7731,45.6478,45.6478,45.6478,45.6478,45.6478,45.6478,45.6478,45.6478,45.6478,45.6478,45.6478,45.6478,No
565025904930,FUSE HRC 63 AMPS (BOLTED TYPE),Lumpy,Z,TSB,397.4919,33.1243,33.1243,33.1243,33.1243,33.1243,33.1243,33.1243,33.1243,33.1243,33.1243,33.1243,33.1243,No
56502606,FUSE NON DETERIORATING TYPE TO RDSO SPECN NO.IRS-S.78/92 OR LATEST CARTRIDGE TYPE WITH CYLINDRICAL C....,Lumpy,Z,TSB,394.3567,32.8631,32.8631,32.8631,32.8631,32.8631,32.8631,32.8631,32.8631,32.8631,32.8631,32.8631,32.8631,No
56507069,LAMPS 110 V - 25 Watts 2 PIN TYPE BC TO IS.418/1963 (POSITION LIGHT SIGNAL) (Dimensions of Lamps : O....,Intermittent,Z,SBA,41.8594,3.4883,3.4883,3.4883,3.4883,3.4883,3.4883,3.4883,3.4883,3.4883,3.4883,3.4883,3.4883,No
56507641,CHANNEL BOND PIN SINGLE GROOVE 7 mm DIA FOR 4 mm DIA BOND WIRE TO IRS-S-17-75 AND RDSO DRG NO.S.69m,Smooth,Y,SES/Holt,52713.585,4392.7987,4392.7987,4392.7987,4392.7987,4392.7987,4392.7987,4392.7987,4392.7987,4392.7987,4392.7987,4392.7987,4392.7987,No
56508116,RELAY QN1 8F/8B PLUG IN TYPE,Erratic,Z,Croston,797.5437,66.462,66.462,66.462,66.462,66.462,66.462,66.462,66.462,66.462,66.462,66.462,66.462,No
56509376,ARA TERMINAL BLOCK (SMALL) M6 PBT MAKE TO DRG  NO.SA.23741A/ALT-4 AND TO SPECN.IRS.S.75/91 (AMDT NO.....,Erratic,Z,Croston,29820.285,2485.0238,2485.0238,2485.0238,2485.0238,2485.0238,2485.0238,2485.0238,2485.0238,2485.0238,2485.0238,2485.0238,2485.0238,No
56509388,TERMINAL BLOCK   MADE OF PBT 60MM TO RDSO DRG NO:SA23745 (ALT-5)TO SPECN IRS : S-75/2006 AMENDMENT .....,Lumpy,Z,TSB,3196.5979,266.3832,266.3832,266.3832,266.3832,266.3832,266.3832,266.3832,266.3832,266.3832,266.3832,266.3832,266.3832,No
565094315966,END Clamp for Modular Terminal Block,Intermittent,Z,SBA,25.6114,2.1343,2.1343,2.1343,2.1343,2.1343,2.1343,2.1343,2.1343,2.1343,2.1343,2.1343,2.1343,No
565094316200,Electronic/ RFID Cable Route Marker,Lumpy,Z,TSB,330.8099,27.5675,27.5675,27.5675,27.5675,27.5675,27.5675,27.5675,27.5675,27.5675,27.5675,27.5675,27.5675,No
565094320354,Electrical Operating Panel for Lifting barrier Gate(With Relay) PTJ Make,Intermittent,Z,SBA,2.7156,0.2263,0.2263,0.2263,0.2263,0.2263,0.2263,0.2263,0.2263,0.2263,0.2263,0.2263,0.2263,No
565094341825,ELB LC Gate Counter Weight.,Intermittent,Z,SBA,42.9371,3.5781,3.5781,3.5781,3.5781,3.5781,3.5781,3.5781,3.5781,3.5781,3.5781,3.5781,3.5781,No
565094341898,MS Box for LC Gate Switch,Intermittent,Z,SBA,513.0,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,No
565094395007,FRP Type Track Lead Junction Box.,Erratic,Z,Croston,458.3972,38.1998,38.1998,38.1998,38.1998,38.1998,38.1998,38.1998,38.1998,38.1998,38.1998,38.1998,38.1998,No
565094396486,Siemens AFTC Tuning Unit - RX (F9) D13- B9,Intermittent,Z,SBA,4.2222,0.3519,0.3519,0.3519,0.3519,0.3519,0.3519,0.3519,0.3519,0.3519,0.3519,0.3519,0.3519,No
565094396498,Siemens AFTC Receiver - II Module B39-A3,Intermittent,Z,SBA,0.4222,0.0352,0.0352,0.0352,0.0352,0.0352,0.0352,0.0352,0.0352,0.0352,0.0352,0.0352,0.0352,No
565094396504,Siemens AFTC Receiver -II Module B34-A3,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
565094398458,"Washer Spring 1/2, 3/4",Intermittent,Z,SBA,57.0,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,No
565094399165,Non Metallic (FRP) colour light signal housing multiunit type for railway signalling suitable for RE....,Intermittent,Z,SBA,11.8706,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,No
565094803572,AC to DC Converter to monitor 110VAC Analog inputs in the existing RTUs,Lumpy,Z,TSB,0.7734,0.0644,0.0644,0.0644,0.0644,0.0644,0.0644,0.0644,0.0644,0.0644,0.0644,0.0644,0.0644,No
565094803584,AC to DC Converter to monitor 230VAC Analog inputs in the existing RTUs,Lumpy,Z,TSB,1.3821,0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,No
565094803845,REMOTE TERMINAL UNIT (RTU),Intermittent,Z,SBA,8.55,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,No
565094804369,Remote Terminal Unit(RTU) of 32 Digital & 16 Analog (Voltages) capacity as per RDSO specification no....,Intermittent,Z,SBA,23.9975,1.9998,1.9998,1.9998,1.9998,1.9998,1.9998,1.9998,1.9998,1.9998,1.9998,1.9998,1.9998,No
565094804370,Remote Terminal Unit(RTU) of 64 Digital & 16 Analog (Voltages) capacity as per RDSO specification no....,Lumpy,Z,TSB,22.1468,1.8456,1.8456,1.8456,1.8456,1.8456,1.8456,1.8456,1.8456,1.8456,1.8456,1.8456,1.8456,No
565094804382,Dual card Internal voice modems for RTUs  as per RDSO specification no. IRS-S-99/2006 Amd-3 or lates....,Lumpy,Z,TSB,32.5066,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,No
565094804400,Remote Terminal Unit with 128 digital &16 analog inputs with modems and power supply as per RDSO spe....,Intermittent,Z,SBA,1.5545,0.1295,0.1295,0.1295,0.1295,0.1295,0.1295,0.1295,0.1295,0.1295,0.1295,0.1295,0.1295,No
565094804412,Monitoring at Central place for receiving RTU data through LTE communication,Intermittent,Z,SBA,0.6706,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,No
565094804424,Local Report System (LRS),Intermittent,Z,SBA,8.5115,0.7093,0.7093,0.7093,0.7093,0.7093,0.7093,0.7093,0.7093,0.7093,0.7093,0.7093,0.7093,No
565094804436,"Power supply system involving SMPS charger working on 110v AC, of reputed make and 12V SMF cells wit....",Lumpy,Z,TSB,32.5066,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,2.7089,No
565094804448,Remote Terminal Unit to monitor of 8 Digital and 8 Analog voltages (As per the specification enclose....,Intermittent,Z,SBA,28.5,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,No
565094804450,"Modem for connecting Remote Terminal Unit of 8 Digital and 8 Analog voltages , through Quad cable wi....",Intermittent,Z,SBA,28.5,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,No
565094815203,Auto Change Over Arrangement,Intermittent,Z,SBA,2.6619,0.2218,0.2218,0.2218,0.2218,0.2218,0.2218,0.2218,0.2218,0.2218,0.2218,0.2218,0.2218,No
565094825567,Electrical Point Machine IRS Tool Kit,Lumpy,Z,TSB,21.6069,1.8006,1.8006,1.8006,1.8006,1.8006,1.8006,1.8006,1.8006,1.8006,1.8006,1.8006,1.8006,No
565094825890,Tool Kit for HASSDAC,Intermittent,Z,SBA,0.6,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,No
565094826808,Steel Ratchet Type Torque Wrench make Stanley,Intermittent,Z,SBA,80.5558,6.713,6.713,6.713,6.713,6.713,6.713,6.713,6.713,6.713,6.713,6.713,6.713,No
565094828441,TOOL KIT (GKP MAKE),Intermittent,Z,SBA,5.4254,0.4521,0.4521,0.4521,0.4521,0.4521,0.4521,0.4521,0.4521,0.4521,0.4521,0.4521,0.4521,No
565094828647,Special Spanner for maintenance of Electrical Point Machine Ground Connection,Lumpy,Z,TSB,8.5566,0.7131,0.7131,0.7131,0.7131,0.7131,0.7131,0.7131,0.7131,0.7131,0.7131,0.7131,0.7131,No
56509935,BATTERY CHARGER 230V AC / 24V DC 20 AMPS TO RDSO SPECN.IRS.S.86/2000 AMENDMENT NO.4 OR LATEST.,Intermittent,Z,SBA,6.1954,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,No
56509959,PVC INSULATING CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNDER GROUND UNSCREENED ARMOURED WITH GALVANI....,Erratic,Z,Croston,58378.097,4864.8414,4864.8414,4864.8414,4864.8414,4864.8414,4864.8414,4864.8414,4864.8414,4864.8414,4864.8414,4864.8414,4864.8414,No
56509960,"Cable PVC insulated, armoured, unscreened, underground  aluminium  power cable of size 2c x 25 sq.m....",Lumpy,Z,TSB,16982.4181,1415.2015,1415.2015,1415.2015,1415.2015,1415.2015,1415.2015,1415.2015,1415.2015,1415.2015,1415.2015,1415.2015,1415.2015,No
565099653138,DATA LOGGER RTU (COMPLETSET)WITH 2 BATTERIES WITH OR WITHOUT CHARGER (32 DIGITAL INPUT 16 ANALOG INP....,Intermittent,Z,SBA,18.6376,1.5531,1.5531,1.5531,1.5531,1.5531,1.5531,1.5531,1.5531,1.5531,1.5531,1.5531,1.5531,No
565099653266,Data Logger RTU 32 Digital input 16 Analog input with Batteries,Intermittent,Z,SBA,0.9948,0.0829,0.0829,0.0829,0.0829,0.0829,0.0829,0.0829,0.0829,0.0829,0.0829,0.0829,0.0829,No
565099653278,DATA LOGGER RTU (COMPLETSET) 64 DIGITAL INPUT 16 ANALOG INPUT WITH BATTERIES,Intermittent,Z,SBA,14.7116,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226,No
565099653321,RTU 32 DIGITAL INPUT WITH OUT BATTERIES,Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
565099653461,Dual Modem Card suitable for Efftronics make RTU as per Spec: IRS:S-99/2006 (Amdt-3),Intermittent,Z,SBA,7.8375,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,No
565099844813,Fuse HRC 20 Amps Bolted Type,Intermittent,Z,SBA,315.1338,26.2611,26.2611,26.2611,26.2611,26.2611,26.2611,26.2611,26.2611,26.2611,26.2611,26.2611,26.2611,No
565099844825,HRC Fuse 32 Amps Bolted Type,Lumpy,Z,TSB,68.3787,5.6982,5.6982,5.6982,5.6982,5.6982,5.6982,5.6982,5.6982,5.6982,5.6982,5.6982,5.6982,No
565099844849,FUSE ND 4 Amps,Lumpy,Z,TSB,1225.3658,102.1138,102.1138,102.1138,102.1138,102.1138,102.1138,102.1138,102.1138,102.1138,102.1138,102.1138,102.1138,No
565099950054,AFTC LEU/ LINE SIDE CABINET ( Location Box ),Intermittent,Z,SBA,1.14,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,No
565100012838,Transformer 400VAC/230VAC/ 3KVA,Intermittent,Z,SBA,104.88,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,No
565100013193,ISOLATION TRANSFORMER 230V/230V/1KVA,Intermittent,Z,SBA,1.487,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,No
565100013200,ISOLATION TRANSFORMER 230V/230V/2KVA,Intermittent,Z,SBA,0.8769,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,No
565100013211,ISOLATION TRANSFORMER 230V/230V/3KVA,Lumpy,Z,TSB,1.0349,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,No
565100013223,TRANSFORMER 230V/110V/2KVA,Intermittent,Z,SBA,0.8769,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,No
565100013235,TRANSFORMER 230V/110V/3KVA,Lumpy,Z,TSB,6.2282,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,No
565100013259,TRANSFORMER 110V/110V/500VA,Intermittent,Z,SBA,12.4744,1.0395,1.0395,1.0395,1.0395,1.0395,1.0395,1.0395,1.0395,1.0395,1.0395,1.0395,1.0395,No
565100013685,TRANSFORMER RECTIFIER 230V/24V/30AMPS,Intermittent,Z,SBA,1.0364,0.0864,0.0864,0.0864,0.0864,0.0864,0.0864,0.0864,0.0864,0.0864,0.0864,0.0864,0.0864,No
565100013697,TRANSFORMER RECTIFIER 230V/24V/20A,Intermittent,Z,SBA,2.0727,0.1727,0.1727,0.1727,0.1727,0.1727,0.1727,0.1727,0.1727,0.1727,0.1727,0.1727,0.1727,No
565100013703,TRANSFORMER RECTIFIER 230V/24V/5A,Intermittent,Z,SBA,3.8,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,No
565100920603,Revolving Chair with head rest,Intermittent,Z,SBA,91.2,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,No
565100920627,Maintenance Table 2mtrX0.8Mtr,Intermittent,Z,SBA,91.2,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,No
565172843959,Leased Line Modem for RTU,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
565172844319,DATA LOGGER 512 DIGITAL INPUT/ 32 ANALOG INPUT RELEASED,Intermittent,Z,SBA,3.1221,0.2602,0.2602,0.2602,0.2602,0.2602,0.2602,0.2602,0.2602,0.2602,0.2602,0.2602,0.2602,No
565172845385,Power supply Card suitable for M/s Efftronics make Data logger as per Spec:IRS:S-99/2006 (Amdt-3) or....,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
565172845397,Dual Modem E1 Converter suitable for M/s Efftronics make Data logger as per Spec: IRS:S-99/2006 (Amd....,Intermittent,Z,SBA,5.8462,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,No
565172845439,64 Digital input stack card suitable for M/s Efftronics make Data logger as per Spec: IRS:S-99/2006 ....,Intermittent,Z,SBA,13.4118,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,No
565172845440,Analog protection strip PCB card suitable for M/s Efftronics make Data logger as per Spec:IRS:S-99/....,Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
565172853060,FERRO RESONANT TYPE AUTOMATIC AC VOLTAGE STABILIZER 230V AC/ 5 KVA IRS:S-74/89(AMD.6),Intermittent,Z,SBA,19.1093,1.5924,1.5924,1.5924,1.5924,1.5924,1.5924,1.5924,1.5924,1.5924,1.5924,1.5924,1.5924,No
565197991932,Inlight High Visibility Warning Clothing Waist Coat Fluorescent Orange - Red (Type - 2),Lumpy,Z,TSB,1358.3719,113.1977,113.1977,113.1977,113.1977,113.1977,113.1977,113.1977,113.1977,113.1977,113.1977,113.1977,113.1977,No
565198082125,AFTC ALSTOM COPPER SLEEVE 145 SQ MM,Lumpy,Z,TSB,5.8421,0.4868,0.4868,0.4868,0.4868,0.4868,0.4868,0.4868,0.4868,0.4868,0.4868,0.4868,0.4868,No
565198082137,AFTC Copper Lug 185 Sq mm,Intermittent,Z,SBA,46.0822,3.8402,3.8402,3.8402,3.8402,3.8402,3.8402,3.8402,3.8402,3.8402,3.8402,3.8402,3.8402,No
565198092921,Step Down Transformer 500VA Suitable for Sukhila make IPS,Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
565198200031,Siemens AFTC Tuning Unit -TX (F10) D13 - B25,Intermittent,Z,SBA,2.85,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,No
565198200043,Siemens AFTC Tuning Unit - RX (F11) D13- B11,Intermittent,Z,SBA,0.8143,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,No
565198200055,Siemens AFTC Tuning Unit - TX (F10) D14- B10,Intermittent,Z,SBA,3.6294,0.3025,0.3025,0.3025,0.3025,0.3025,0.3025,0.3025,0.3025,0.3025,0.3025,0.3025,0.3025,No
565198200067,Siemens AFTC Tuning Unit -TX (F6) D10-B22,Intermittent,Z,SBA,3.8,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,0.3167,No
