PL_Code,PL_Code_Normalized,Description,Business_Unit,Demand_Present,Inventory_Present,Strategic_Present,Criticality_Present,Forecast_Present,Lead_Time_Present,Demand_Records,Inventory_Records,Strategic_Records,Forecast_Method,Forecastability_Class,Lead_Time_Days,Lead_Time_Source,Criticality,ABC_Class,XYZ_Class,Master_Status
539811180094,539811180094,"ABB AFTC Track Coupling Unit G"" Frequency",MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
539811180100,539811180100,"ABB AFTC Track Coupling Unit H"" Frequency",MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
539811190026,539811190026,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE B""FREQUENCY RDSO SPECN....",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,249.0,PO_Date,,,Z,Forecast_Ready
539811200020,539811200020,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE C""FREQUENCY, RDSO SPEC....",MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,249.0,PO_Date,,,Z,Forecast_Ready
539811210025,539811210025,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE D""FREQUENCY, RDSO SPEC....",MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,249.0,PO_Date,,,Z,Forecast_Ready
539811230103,539811230103,RJI End Post Nylon 52Kgs,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
539811230115,539811230115,RJI End Post Nylon 90R,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
539811281019,539811281019,"AFTC Lead wire for the use from TU/TCU/ETU to rail connectivity, consist to long lead wire made of 5....",MAS,1,0,0,0,1,1,14,0,0,TSB,Very Low,68.0,PO_Date,,,Z,Forecast_Ready
539811550250,539811550250,FRP Type Main Signal Unit 3 Aspect,MAS,1,0,0,0,1,1,5,0,0,SBA,Very Low,23.0,Requisition_Date,,,Z,Forecast_Ready
539811569866,539811569866,DWC PIPE 120 mm Dia,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539811600022,539811600022,Siemens Shorting Bond 2.5 Mtrs Long,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
539811710022,539811710022,DTC-24 ALSTOM AFTC MODEM LF CARD,MAS,1,0,0,0,1,1,4,0,0,TSB,Very Low,512.0,PO_Date,,,Z,Forecast_Ready
539811931397,539811931397,UPS 1 KVA ONLINE WITH EXTERNAL 12V 26 AH BATTERY 3 NOS EACH WITH STAND,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539811950367,539811950367,Central Data Controller Unit (CDC) along with CDS conforming to system requirement,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539811950379,539811950379,Central Data Controller Unit (CDC) along with CDS conforming to system requirement,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539811950380,539811950380,Central Data Controller Unit (CDC) along with CDS conforming to system requirement,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539811950410,539811950410,Central Data Controller Unit (CDC) along with CDS conforming to system requirement FOR SS....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539811950422,539811950422,Central Data Controller Unit (CDC) along with CDS conforming to system requirement FOR SS ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539811950460,539811950460,Central Data Controller Unit (CDC) along with CDS conforming to system requirement as per....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539811951050,539811951050,SCH B5-6 Central Data Controller Unit (CDC) along with CDS conforming to system requireme....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539811990195,539811990195,At a Glance Display Board Double faced (AGDB) with all accessories,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539811990201,539811990201,At a Glance Display Board Double faced (AGDB) with all accessories,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812020037,539812020037,Horn Speaker 25XT,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812072098,539812072098,STP CAT6 Cable with should be compliant with latest EIA/TIA-568-B. 2-1 standard or latest ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812072116,539812072116,Single I/O box with SMBand connector with shutter facility and terminating theUTP cable fo....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812072232,539812072232,"I/O box with RJ -45 socket dual information outlet with Surface Mount Box(SMB), and RJ45 s....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812072244,539812072244,"Face Plate for 2nd and 4th floor of NGO,PRS at MMC building by FLY ENTERPRISES DIGISOL",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812072578,539812072578,"I/O box with RJ -45 socket dual information outlet with Surface Mount Box (SMB), and RJ45 ....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812072608,539812072608,"I/O box with RJ -45 socket dual information outlet with Surface Mount Box (SMB), and RJ45 ....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812073005,539812073005,"SCH A- 15 I/O box with RJ -45 socket dualinformation outlet with SurfaceMount Box (SMB), a....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812073467,539812073467,UTP CAT 6 cable 23 AWG as per EIA/TIA-568-C.2 standard,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,499.0,PO_Date,,,N/A,Forecast_Ready
539812073637,539812073637,SCH B-04 UTP CAT 6 cable 23 AWG as per EIA/TIA-568-C.2 standard for CCTV cameras in all ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812211074,539812211074,MATRIX CARD WHITE LED TO SUIT CGDB,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812211293,539812211293,Double Faced Coach Guidance Display Boards as per RDSO Specification No. RDSO/SPN/TC/108/2....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812211300,539812211300,Double Faced Coach Guidance Display Boards (CGDB),MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812211311,539812211311,"Double Faced Coach Guidance Display Boards (CGDB) FOR SS RAIL WORK AT PER,ABU,TRL STN",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812211323,539812211323,Double Faced Coach Guidance Display Boards (CGDB) FOR SS RAIL WORK AT JTJ STN,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812220087,539812220087,CONTROL CARD TO SUIT CGDB,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812250020,539812250020,Siemens Shorting Bond 4.5 Mtrs Long,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
539812290028,539812290028,USB to OPTO CONVERTOR (24V) DATA LOGGER,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
539812480024,539812480024,DTC-921 ALSTOM AFTC MODEM HF CARD,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,491.0,PO_Date,,,Z,Forecast_Ready
539812480036,539812480036,"TX-RX Module for Digicode DTC 24 AFTC Module, Frequency F1 Alstom Make.",MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,482.0,PO_Date,,,Z,Forecast_Ready
539812480048,539812480048,"TX-RX Module for Digicode DTC 24 AFTC Module, Frequency F6 Alstom Make.",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,482.0,PO_Date,,,Z,Forecast_Ready
539812601022,539812601022,Mainteners Head Lamp (LED),MAS,1,0,0,0,1,1,17,0,0,TSB,Low,346.0,Requisition_Date,,,Z,Forecast_Ready
539812630034,539812630034,TSF KIT 4/6 Quad CABLE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812630046,539812630046,TSF 1 KIT FOR 10 PAIR / 20 PAIR PIJF UG CABLE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812630058,539812630058,TSF 2 KIT FOR 50 PAIR PAIJF UG CABLE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812630060,539812630060,TSF 3 KIT FOR 100 PAIR PIJF UG CABLE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812630423,539812630423,TSF 4 KIT for 6 quad cable normal joint conforming to RDSO spec. No.77/2012 (Rev.3) with l....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812630447,539812630447,TSF 4 for 6 quad cable normal joint conforming to RDSO spec. No.77/2012 (Rev.3) with lates....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812630459,539812630459,Thermo  shrinkable jointing TSF-3 kit 100 Pair 0.6 mm dia Conductor UG PIJF cable  for Uti....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812630460,539812630460,Thermo  shrinkable jointing TSF-1 kit 10/20 Pair 0.6 mm dia Conductor UG PIJF cable  for U....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812630502,539812630502,Sch B-24 Thermo shrink jointing TSF-3 for 100 pair 0.6 mm DIA Conductor as per RDSO spec/T....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812630514,539812630514,Sch B-43 Thermoshrink joint Kit TSF-1 for 10/20 pair 0.6mm dia conductor ug pijf cable asp....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812630538,539812630538,SCH B-32 TSF 4/6 KIT normal joint using heat shrinkable jointing kit complete for 6 quad c....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539812641044,539812641044,ANNOUNCIATOR 12 WAY,MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,0.0,Requisition_Date,,,Z,Forecast_Ready
539812690020,539812690020,INSULATION FOR D BRACKET (Sets) NYLON,MAS,1,0,0,0,1,1,30,0,0,TSB,Low,83.0,PO_Date,,,Z,Forecast_Ready
539812721052,539812721052,Ni - Cad Power Pack for Magneto Telephone,MAS,1,0,0,0,1,0,2,0,0,TSB,Very Low,,,,,Z,Demand_Only
539812840016,539812840016,CHOKE B TYPE,MAS,1,0,0,0,1,1,40,0,0,TSB,Medium,103.0,PO_Date,,,Z,Forecast_Ready
539812900049,539812900049,LED FOR ROAD WARNING RED,MAS,1,0,0,0,1,0,8,0,0,TSB,Very Low,,,,,Z,Demand_Only
539812910020,539812910020,LED SIGNAL ROAD WARNING YELLOW,MAS,1,0,0,0,1,0,4,0,0,TSB,Very Low,,,,,Z,Demand_Only
539813300108,539813300108,TENT  4M EXTENDABLE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813330216,539813330216,RMS SERVER WITH RMS SOFTWARE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813330228,539813330228,RMS Server with RMS software,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813330230,539813330230,RMS SERVER WITH RMS SOFTWARE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813330241,539813330241,RMS SERVER WITH RMS SOFTWARE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813330253,539813330253,"RMS Server with RMS software FOR SS RAIL WORK AT PER,ABU,TRL STN",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813330289,539813330289,RMS Server with RMS software FOR SS RAIL WORK AT JTJ STN,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813330290,539813330290,RMS SERVER WITH RMS SOFTWARE for IPIS MEA 9 STATION AB WJR MLMR VN TMV PUTGYM SHU NYP,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813330502,539813330502,SCH B5-22 RMS Server with RMS software as per RDSO Spec.RDSO/SPN/TC/108/2019 Ver.1.0 for T....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813370160,539813370160,Telephone cable PIJF UG 100 pair 0.63mm as per TEC specification. GR/CUG- 01/03 AUG 2003 ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813440022,539813440022,CABLE FAULT LOCATOR,MAS,1,0,0,0,1,1,5,0,0,SBA,Very Low,210.0,PO_Date,,,Z,Forecast_Ready
539813440708,539813440708,Cable fault locator ANDIG 5379 FOR AQUINT INFRATELE INDIA AT MAS-GDR STN,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813440710,539813440710,"Cable/Pipe Route, fault and marker locator",MAS,1,0,0,0,1,1,6,0,0,SBA,Very Low,265.0,PO_Date,,,Z,Forecast_Ready
539813442018,539813442018,GNSS based cable route tracer kit with receiver with built in mount for GNSS receiver suitable for d....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,213.0,PO_Date,,,Z,Forecast_Ready
539813442079,539813442079,CABLE FAULT LOCATOR,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813610020,539813610020,KRONE TOOL,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539813960030,539813960030,GRS APPARATUS CASE-RTU Type,MAS,1,0,0,0,1,1,7,0,0,SBA,Very Low,322.5,Requisition_Date,,,Z,Forecast_Ready
539813960169,539813960169,GRS Apparatus Case with Heat Resistant Paint,MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,331.0,Requisition_Date,,,Z,Forecast_Ready
539814380288,539814380288,"Operator VDU console consists of Industrial grade embedded fanless PC with 55 monitor (LED type, 4k ....",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,49.5,PO_Date,,,Z,Forecast_Ready
539814380586,539814380586,Commercial Grade VDU of Size 55 inch- Full HD including Supply of Fanless Embedded Industrial Grade ....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,170.0,PO_Date,,,Z,Forecast_Ready
539814382170,539814382170,Commercial Grade Operator VDU of Size 55 inch- Full HD,MAS,1,0,0,0,1,1,3,0,0,SBA,Low,147.0,PO_Date,,,Z,Forecast_Ready
539814460065,539814460065,"Relay QNNA1 6F/2B, 24V DC.",MAS,1,0,0,0,1,1,2,0,0,TSB,Very Low,0.0,Requisition_Date,,,Z,Forecast_Ready
539814460843,539814460843,Relay QNNA1(4F-4B)With accessories,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
539814740050,539814740050,UPS 1KVA BPE -BP1200,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539814840056,539814840056,TEJAS TJ100 STM1 TRIBUTARY INTERFACE CARD,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539814880108,539814880108,FMS 12 FIBRE WALL MOUNTING,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539815641067,539815641067,SMPS BATTERY CHARGER 48 V 50 AMP (2+1) FOR VRLA BATTERY,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539815670020,539815670020,MONITOR 24 INCH FOR CCTV AT RBBMHS SCHOOL,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539816341183,539816341183,Single Mode Single Fibre 1G SFP Module,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539816341250,539816341250,SCH-B- 16 SFP 10G + supports minimum of 10Km with dual fibre connectivity to suit the swit....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539816700018,539816700018,TRANSFORMER RECTIFIER 110V/24/2A,MAS,1,0,0,0,1,1,18,0,0,TSB,Low,118.0,PO_Date,,,Z,Forecast_Ready
539816761032,539816761032,PVC Insulated Unsheathed Single Core Multi-strand Cable Copper conductor of size 7/1.4mm as per IRS:....,MAS,1,0,0,0,1,1,13,0,0,TSB,Very Low,224.5,PO_Date,,,Z,Forecast_Ready
539816930024,539816930024,Bitumen compound SPL,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539817170037,539817170037,External Storage System for 30 days recording at station/RPF/GRP Thana/Post along with all....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539817170050,539817170050,"Supply, Installation, Testing and Commissioning of External Storage System for 30 days rec....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539817170062,539817170062,External Storage System for 30 days recording at station/RPF/GRP Thana/Post along with all....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539817170141,539817170141,SCH B-19 External Storage System (CP-PLUS CP-UVS-G24R-J) for 30 days recording at station/....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539817320023,539817320023,Siemens AFTC Frequency Selective Voltmeter,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,50.0,PO_Date,,,Z,Forecast_Ready
539817320060,539817320060,Digital frequency selective Voltmeter suitable for measuring AFTC Parameter(TTM) ABB AFTC,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,341.0,PO_Date,,,Z,Forecast_Ready
539817430072,539817430072,Processor card suitable for Efftronics make RTU as per Spec: IRS:S-99/2006 (Amdt-3),MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,57.0,PO_Date,,,Z,Forecast_Ready
539818290040,539818290040,STEEL RACK WITH PIGEON HOLE LARGE 6.4 X 8.4 X 2,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539818290051,539818290051,STEEL RACK WITH PIGEON HOLE SMALL 30 X 5 X 6.5,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539818290063,539818290063,STEEL RACK WITH SHELVES 6.4 X 5.1 X 1.6,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539818290075,539818290075,STEEL RACK 3 SHELVES 3 X 1.5 X 4,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539818290087,539818290087,STEEL RACK 8 X 3,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539818290099,539818290099,STEEL RACK 5 X 3,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539818371075,539818371075,Stop Board/Sighting Board,MAS,1,0,0,0,1,1,4,0,0,TSB,Very Low,11.0,Requisition_Date,,,Z,Forecast_Ready
539818371191,539818371191,Signal Number Plate with Clamp,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
539818951080,539818951080,PVC 32 MM CONDUIT PIPE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539819210180,539819210180,MICROLOK II RACK,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,210.0,PO_Date,,,N/A,Forecast_Ready
539819621026,539819621026,TRACK FEED RESISTANCE CIRCULAR 0-15 OHMS,MAS,1,0,0,0,1,0,6,0,0,TSB,Very Low,,,,,Z,Demand_Only
539819970021,539819970021,chair,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539820420082,539820420082,Galvanically isolated voltage transducers or voltage sensor or voltage sensing channel with high imp....,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,90.0,PO_Date,,,N/A,Forecast_Ready
539820831033,539820831033,HEATING ELEMENT FOR DISTILLED WATER PLANT 230V/1000W KETTLE TYPE,MAS,1,0,0,0,1,0,23,0,0,TSB,Low,,,,,Z,Demand_Only
539820860021,539820860021,RCC CABLE MARKERS AS PER DRAWING No.CSTE/CN/OFC/1,MAS,1,0,0,0,1,1,5,0,0,TSB,Very Low,127.0,PO_Date,,,Z,Forecast_Ready
539820871055,539820871055,DWC PIPE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539820890037,539820890037,Crank Horizontal of Sizes,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
539820980087,539820980087,Nylon Rain Coat shirt with cap and pant,MAS,1,0,0,0,1,1,5,0,0,SBA,Very Low,611.0,PO_Date,,,Z,Forecast_Ready
539820980099,539820980099,"Polyester Rain coat with Cap, Pant and Reflective tape",MAS,1,0,0,0,1,1,6,0,0,TSB,Very Low,305.0,PO_Date,,,Z,Forecast_Ready
539820980129,539820980129,NYLON RAIN COAT,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539821090016,539821090016,Thermo Shrink Cable Joint Kit for Quad Cable,MAS,1,0,0,0,1,1,9,0,0,TSB,Very Low,227.0,PO_Date,,,Z,Forecast_Ready
539821091100,539821091100,Thermo Shrinkable Cable Joint Kit for  6 Quad Cable,MAS,1,0,0,0,1,1,17,0,0,TSB,Low,94.0,PO_Date,,,Z,Forecast_Ready
539821091215,539821091215,Thermoshrink Jointing Kit for Underground PIJF Cable (TSF-2) As Per RDSO Specn No.RDSO/SPN/TC/57/ 20....,MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,201.0,PO_Date,,,Z,Forecast_Ready
539821491321,539821491321,Daisy chain junction box for running on OFC and Ethernet copper,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539821491357,539821491357,Daisy chain junction box for running on OFC and Ethernet copper,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539821491369,539821491369,Daisy chain junction box for running on OFC and Ethernet copper (DCJB) FOR SS RAIL WORK AT....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539821491382,539821491382,Daisy chain junction box for running on OFC and Ethernet copper,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539821491412,539821491412,Daisy chain junction box for running on OFC and Ethernet copper FOR SS RAIL WORK AT JTJ S....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539821491473,539821491473,Daisy chain junction box for running on OFC and Ethernet copper FOR SURYA ELECTRONICS IPIS....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539821491576,539821491576,Daisy chain junction box-DCJB for running on OFC and Ethernet copper FOR R RAMA CHANDRA RE....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539821770076,539821770076,CLAMP METER,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539821770090,539821770090,CLAMP METER HAND HELD TRUE RMS,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539821910020,539821910020,L Bracket Insulation (Sets) Nylon,MAS,1,0,0,0,1,1,30,0,0,TSB,Low,82.0,PO_Date,,,Z,Forecast_Ready
539822000011,539822000011,RAIL DEFLECTOR ASSEMBLY WITH HARDWARE,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,196.0,Requisition_Date,,,N/A,Forecast_Ready
539822520055,539822520055,20 pair Krone module housed in MS Box Powder coated with lock and Key and termination of c....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539822520067,539822520067,100 pair Krone module housed in MS Box Powder coated with lock and Key and termination of ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539823791010,539823791010,RELAY BASED EMERGENCY PANEL,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,127.0,PO_Date,,,Z,Forecast_Ready
539825241013,539825241013,GI pipe 100 mm dia 4.5mm thick,MAS,1,0,0,0,1,1,40,0,0,TSB,Medium,123.5,PO_Date,,,Z,Forecast_Ready
539825241189,539825241189,"GI pipe (50 mm dia 3.65 mm thick, IS 1239 part 1 grade) for FOB work by SRI SRINIVASA",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539825611059,539825611059,C Marker Board With Clamp,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
539825640023,539825640023,Fencing For Location Boxes,MAS,1,0,0,0,1,0,9,0,0,TSB,Very Low,,,,,Z,Demand_Only
539825640047,539825640047,Fencing arrangement for GRS Apparatus case (WS PTJ/PER Make),MAS,1,0,0,0,1,1,13,0,0,SBA,Low,0.0,Requisition_Date,,,Z,Forecast_Ready
539825701012,539825701012,LADDER SHOE,MAS,1,0,0,0,1,0,24,0,0,TSB,Low,,,,,Z,Demand_Only
539825960182,539825960182,"CABLE 6 QUAD Jelly filled underground telecom, 0.9mm dia Railway signal and telecom coppe....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
539827130024,539827130024,Platform for CLS Ladder,MAS,1,0,0,0,1,0,4,0,0,SBA,Very Low,,,,,Z,Demand_Only
539827750105,539827750105,FIT & FORGET BOND WIRE 4 MTRS 4MM DIA,MAS,1,0,0,0,1,1,5,0,0,SBA,Low,117.0,Requisition_Date,,,Z,Forecast_Ready
539827750129,539827750129,FIT & FORGET BOND WIRE 5 MTRS 4MM DIA,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
539828400035,539828400035,Pedastal Cotter Pin for  LB Gate,MAS,1,0,0,0,1,1,5,0,0,TSB,Very Low,1.0,Requisition_Date,,,Z,Forecast_Ready
539829410012,539829410012,CEL MSDAC Reset panel,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,196.0,Requisition_Date,,,N/A,Forecast_Ready
539829420029,539829420029,CEL MSDAC Central Evaluator Rack,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,196.0,Requisition_Date,,,N/A,Forecast_Ready
539829430011,539829430011,CEL MSDAC Field unit,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,196.0,Requisition_Date,,,N/A,Forecast_Ready
539829440028,539829440028,CEL MSDAC Center Evaluator unit,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,196.0,Requisition_Date,,,N/A,Forecast_Ready
539829480026,539829480026,Supply of Transmitter Coil (Tx Coil) 21/25 KHz suitable for MSDAC of GG Tronics make.,MAS,1,0,0,0,1,1,5,0,0,TSB,Very Low,79.0,PO_Date,,,Z,Forecast_Ready
539829480038,539829480038,Supply of Receiver Coil (Rx Coil) 21/25 KHz suitable for MSDAC of GG Tronics make as per RDSO Spec. ....,MAS,1,0,0,0,1,1,5,0,0,TSB,Very Low,79.0,PO_Date,,,Z,Forecast_Ready
539829490019,539829490019,CEL MSDAC PDCU,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,196.0,Requisition_Date,,,N/A,Forecast_Ready
539829500013,539829500013,CEL MSDAC Power supply card,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,196.0,Requisition_Date,,,N/A,Forecast_Ready
539829520024,539829520024,CEL MSDAC Surge arrestor protection devices (SPD),MAS,1,0,0,0,0,1,0,0,0,No Forecast,,196.0,Requisition_Date,,,N/A,Forecast_Ready
539829580021,539829580021,110V DC Motor with Gear Box IP 67 Type 160V AC Immunity for Electric Point Machine (IRS Type) and as....,MAS,1,0,0,0,1,1,4,0,0,TSB,Very Low,33.0,PO_Date,,,Z,Forecast_Ready
539829590166,539829590166,HBL make DC-DC Converters  DC-DC 24-40V/10A with fittings and wiring to complete the installation as....,MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,179.0,PO_Date,,,Z,Forecast_Ready
539829590180,539829590180,230/110VAC 1KVA TRANSFORMER SUITABLE FOR IPS SYSTEM STATCON MAKE,MAS,1,0,0,0,1,1,6,0,0,SBA,Very Low,188.0,PO_Date,,,Z,Forecast_Ready
539829900088,539829900088,FRONT END PROCESSOR ( FEP ),MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
