PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
521100080484,"24 port giga bit layer 2 switch 24 x 10/100/1000 BASE-TPorts. 4 X 1G Minimum, SFP + Ports ....",Slow Moving,Very Slow Moving,144000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801778410,Single Fibre bidirectional Module (SFP) CISCO GLX-BX-D for Utility shifting work by SRI SR....,Slow Moving,Very Slow Moving,144000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539862540041,Single Fibre bidirectional Module (SFP) CISCO GLX-BX-U for Utility shifting work by SRI SR....,Slow Moving,Very Slow Moving,26700.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812630459,Thermo  shrinkable jointing TSF-3 kit 100 Pair 0.6 mm dia Conductor UG PIJF cable  for Uti....,Slow Moving,Very Slow Moving,5700.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812072116,Single I/O box with SMBand connector with shutter facility and terminating theUTP cable fo....,Active,Monitor,18560.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563001040068,20 pair CT box for termination ofCable for Utility shifting work by SRI SRINIVASA,Active,Monitor,88400.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
502355990020,20 pair Krone modules housed inMS Box Powder coated with lock and Key for Utility shifting....,Active,Monitor,74100.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804447234,PVC conduit pipe 32 mm(ISI mark) conforming to IS:9537 medium for Utility shifting work by....,Active,Active,13475.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
502358450035,50 pair Krone modules housed inMS Box Powder coated with lock and Key for Utility shifting....,Active,Monitor,2546.25,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812630460,Thermo  shrinkable jointing TSF-1 kit 10/20 Pair 0.6 mm dia Conductor UG PIJF cable  for U....,Active,Monitor,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539871420085,OFC 48F (armoured) as per RDSO/SPN/TC/110/2020 rev.0.0 or latest for Utility shifting wor....,Active,Monitor,257692.8,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561100610254,Telecom Cable 10 pair polythene insulated polythene sheathed jellyfilled telephone under ....,Slow Moving,Very Slow Moving,123280.5,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561196111850,Telephone cable PIJF UG 20 pair 0.63mm as per TEC specification. GR/CUG- 01/03 AUG 2003 f....,Active,Monitor,853335.88,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561195950189,Telephone cable PIJF UG 50 pair 0.63mm as per TEC specification. GR/CUG- 01/03 AUG 2003 f....,Slow Moving,Very Slow Moving,208193.3,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539813370160,Telephone cable PIJF UG 100 pair 0.63mm as per TEC specification. GR/CUG- 01/03 AUG 2003 ....,Slow Moving,Slow Moving,926772.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805069326,OFC cable 24 fibre armoured as per RDSOspecification No.IRS:TC:55/2006 for Utility shiftin....,Active,Monitor,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
559006510160,GI pipes - 50mm dia -3.65mm thick as per  IS 1239 Part 1  for Utility shifting work by SR....,Active,Monitor,98841.6,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812072578,"I/O box with RJ -45 socket dual information outlet with Surface Mount Box (SMB), and RJ45 ....",Slow Moving,Very Slow Moving,41975.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561198350732,UTP CAT 6 cable 23 AWG as per EIA/TIA-568-C.2 standard for Utility shifting work by SRI ....,Active,Monitor,33559.12,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529018700027,STP (Shielded Twisted Pair) CAT6 cable 23 AWG (4 pair) compliant with EIA/TIA568-B.2-1 sta....,Active,Active,230813.81,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565094815835,Single RJ 11 I/O with SMB connector with shutter facility for Utility shifting work by SRI....,Active,Monitor,10240.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561198420096,RJ 45 Jack or connectors for Utility shifting work by SRI SRINIVASA,Active,Monitor,4160.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539808559225,Perforated Hot dipped Galvanized cable tray of minimum 2m length for Utility shifting work....,Active,Active,412500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802401190,"24 Port Giga Bit Layer 2 switch for 2nd and 4th floor of NGO,PRS at MMC building by FLY EN....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801778483,"Single Fibre bidirectional Module-SFP for 2nd and 4th floor of NGO,PRS at MMC building by....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801778495,"Single Fibre bidirectional Module-SFP for 2nd and 4th floor of NGO,PRS at MMC building by ....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802298778,8 port POE smart manageable switch with two fibre ports (1G SFP loaded) for 2nd and 4th fl....,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561197230299,"12 core un-armoured Optical fiber cable for indoor for 2nd and 4th floor of NGO,PRS at MMC....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561196700077,"UTP CAT 6 (23AWG) Cable confirming to TIA/EIA- 568.C.2 for 2nd and 4th floor of NGO,PRS at....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567901067633,PVC insulated flexible 3 core x 2.5 sq mm multi strand power cable for 2nd and 4th floor o....,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802896049,"Rigid 32mm dia PVC conduits confirming to IS 9537 /P3/1983 for 2nd and 4th floor of NGO,PR....",Slow Moving,Slow Moving,2769.6,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539869900026,"25 mm dia PVC conduits confirming to IS 9537 /P3/1983 for 2nd and 4th floor of NGO,PRS at ....",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
559006210050,PVC trough of 50 mmx50 mmx1 .5mm thickness with cover onwall/Roof/Partition etc as per IS ....,Active,Active,29960.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541100600030,PVC trough of 75 mm x 75 mm x 1 .8 mm thickness with cover onwall/Roof/Partition etc as pe....,Slow Moving,Slow Moving,28520.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541100600042,PVC trough of 100 mm x 50 mm x1.8 mm thickness with cover onwall/Roof/Partition etc as per....,Active,Monitor,768000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805022450,"24 port loaded patch panel /jack panel with cable manager for 2nd and 4th floor of NGO,PRS....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812072232,"I/O box with RJ -45 socket dual information outlet with Surface Mount Box(SMB), and RJ45 s....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561198090023,"Single I/O with SMB and connector with shutter facility for 2nd and 4th floor of NGO,PRS a....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520800260150,"RJ 45 Jacks or connectors  for 2nd and 4th floor of NGO,PRS at MMC building by FLY ENTERPR....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539831871187,Gigabit WI-FI access router confined to 802.11ax (WI-FI.6) standard connectors  for 2nd a....,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812072244,"Face Plate for 2nd and 4th floor of NGO,PRS at MMC building by FLY ENTERPRISES DIGISOL",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529014480033,"1U cable manager for 19 rack for 2nd and 4th floor of NGO,PRS at MMC building by FLY ENTER....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570101148725,"Standard Rack 19 size, 6U size for 19"" rack for 2nd and 4th floor of NGO,PRS at MMC buildi....",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500021456,"Covered 19(42U) Racks of size 2200mm x 600mm x 600mm for 2nd and 4th floor of NGO,PRS at M....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539847930198,"1 inch PVC pipe for 2nd and 4th floor of NGO,PRS at MMC building by FLY ENTERPRISES MODI P....",Slow Moving,Very Slow Moving,68000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509042510220,"Maintenance portable terminal with Backpack- LAPLOP  for 2nd and 4th floor of NGO,PRS at M....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805023673,SCH NO 17 FMS Rack mounting type 19size for 12F with SC-PC connector loaded with pigtails ....,Active,Active,19440.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805023685,SCH NO 18 SC TYPE Rack/Wall mountable 24F Fibre management system (FMS)suitable for splici....,Slow Moving,Slow Moving,125440.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570104300182,Web Camera for Tele-Consultancy work at Central Railway Hospital & Divisional HQ Hospitals,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570153210788,TV 55 LED 4K UHD smart SAMSUNG QA55Q60DAULXL for Tele-Consultancy work at Central Railway ....,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570108360513,All in One PC with Intel Core i7 ACER VERITON Z4694G for Tele-Consultancy work at Centra....,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570104790252,UPS Online 2KVA NUMAX DOU2K Online WITH 60 MIN BATTERY BACKUPfor Tele-Consultancy work at ....,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700101899,"24 port Giga bit layer 2 switch 24 x 10/100/1000 BASE -T Ports 4 X 1G minimum, SFP + Ports....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569019732760,Double Walled Corrugated (DWC) Pipe for FOB work by SRI SRINIVASA,Slow Moving,Very Slow Moving,43200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805022772,SC TYPE rack/Wall mountable24F Fibre management system (FMS) for FOB work by SRI SRINIVASA,Slow Moving,Very Slow Moving,31360.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569019732772,"HDPE pipe for 24F/48F 33 mm inner dia, 40 mm outer dia for FOB work by SRI SRINIVASA",Slow Moving,Slow Moving,427500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561197240086,24F Optical fibre Cable joint closure conforming to TEC Spec No.TEC GR/TX/OJC/002/03 April....,Slow Moving,Very Slow Moving,248125.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561197230354,48F Optical fibre Cable joint closure conforming to TEC Spec No.TEC GR/TX/OJC/002/03 April....,Slow Moving,Very Slow Moving,20410.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539825241189,"GI pipe (50 mm dia 3.65 mm thick, IS 1239 part 1 grade) for FOB work by SRI SRINIVASA",Slow Moving,Slow Moving,57195.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569911750029,32 mm PVC conduit pipe (ISI mark) conforming to IS:9537 medium or latest for FOB work by S....,Slow Moving,Slow Moving,41650.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569911750030,25 mm PVC conduit pipe (ISI mark) conforming to IS:9537 medium or latest for FOB work by S....,Slow Moving,Very Slow Moving,3800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600140,All-Weather Compact 2-Way Coaxial Loudspeaker JBL#AWC62 for FOB work by SRI SRINIVASA,Slow Moving,Slow Moving,801696.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570101148877,"Standard Rack 19 size, 6U size for 19 rack for FOB work by SRI SRINIVASA",Slow Moving,Slow Moving,49500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805022784,FMS Rack mounting type 19size for 12F with FC/SC-PC connector loaded with pigtails and ter....,Slow Moving,Slow Moving,41160.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804753072,CABLE OFC 6 FIBER ARMOURED OPTIC FIBRE CABLE SM for FOB work by SRI SRINIVASA,Slow Moving,Slow Moving,31295.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805069480,CABLE UNARMOURED SINGLE MODE 12F OFC CABLE for FOB work by SRI SRINIVASA,Slow Moving,Slow Moving,12800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570153211239,Sch B-29 55 LED UHD smart TV industrial grade for (24X7)Working for FOB work by SRI SRINIV....,Slow Moving,Slow Moving,2016000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
500103311305,Sch B-25 cable tray (300mm width x50mm depth x1.6mm thick sizeperforated Hot dipped Galva....,Active,Monitor,1435000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000229606,Sch B-13 normal joint using heat shrinkable jointing kit complete for 6 quad cable normal....,Active,Monitor,132300.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812630502,Sch B-24 Thermo shrink jointing TSF-3 for 100 pair 0.6 mm DIA Conductor as per RDSO spec/T....,Active,Monitor,9600.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804754143,Sch B-26 OFC cable 24 fibre armoured as per RDSO specification No.IRS:TC:55/2006 Rev.l fo....,Active,Monitor,625000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812630514,Sch B-43 Thermoshrink joint Kit TSF-1 for 10/20 pair 0.6mm dia conductor ug pijf cable asp....,Active,Monitor,1900.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
500103311482,Sch B-46 cable tray (150mm width x 60mm depth x 1.6mm thick size) perforated Hot dipped Ga....,Active,Monitor,382500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569024460092,"Polyolefin cable channel of size width 240/340 mm, height 155/230 mm for Redevelopment of ....",Slow Moving,Very Slow Moving,1185110.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569024460109,"Polyolefin cable channel of size width 240/340 mm, height 155/230 mm for Redevelopment of ....",Slow Moving,Very Slow Moving,1921800.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539847930230,25 mm PVC conduit pipe (ISI mark) conforming to IS: 9537 medium or latest with all accesso....,Active,Active,33288.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566280739,Dual port E1 to Single Serial Converter for electronic based Train signal register (e-TSR)....,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570136210241,Embedded network Gateway for connecting eTSR embedded PCs to central server for electronic....,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561198350768,UTP CAT 6 (23 AWG) cable as per EIA/TIA-568-C.2 standard for electronic based Train signal....,Active,Active,7244.16,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805069521,12 Fiber Single mode Armoured OFC Telecommunication cable. confirm to ITU-G 652D for elect....,Active,Active,41283.34,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812072608,"I/O box with RJ -45 socket dual information outlet with Surface Mount Box (SMB), and RJ45 ....",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560629240029,USB to Opto converter for electronic based Train signal register (e-TSR) by MAZENET SOLUTI....,Slow Moving,Very Slow Moving,4000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570101875039,External Modem for T-Port networking to Test room for COA for electronic based Train signa....,Slow Moving,Very Slow Moving,15000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804054789,"Power cable 3 core, 2.5 sq mm, multistrand cable as per IS694:1990 reaffirmed 1995 for ele....",Active,Active,38000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570101149080,"Standard rack 19 size, 6URACK size height type front glass door back cover with lock and k....",Active,Active,11000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802299618,Manageable Field Switches of 8 nos. of 10/100/1000 BASE-T PoE and 2 nos of SFP 1000 Mbps u....,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561197150292,"OFC Patch Cord 3 meters length, Single Mode, Simplex for electronic based Train signal reg....",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569005150044,Multipin Power Socket with Switch 5A/15A (6 nos) wired with 2.5 Sq.mm copper multistrand w....,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805023351,FMS Rack mounting type 19size for 12F with SC-PC connector loaded with pigtails for electr....,Active,Active,49500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100289260,Data Entry Terminal for entry of Train Details by ASM & communicating the information to C....,Active,Active,228259.2,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570113330035,SCH B-44 10KVA on-line UPS(NUMERIC LEGRAND PREMIUS 3P-1P) (Single phase) with 1 hr back up....,Active,Monitor,1527000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527907360024,SCH B-01 Full HD Resolution Fixed Dome (CP-PLUS CP-UNCVE21ZL4C-VMDS-Q) type IP Colour Came....,Active,Active,425497.2,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900313326,SCH B-03 Full HD Bullet (CP-PLUS CP-UNCTE21ZL6C-VMDS-Q)Type IP Colour Camera for VSS 5 STN....,Active,Active,2817056.38,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570400020070,SCH B-05 Full HD P/T/Z/ (Pan/Tilt/Zoom) (CP-PLUS CP-UNP-F4521L30-DPQ) IP Colour Camera for....,Active,Active,2206795.78,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570153211276,"SCH B-11 Large Format LED Display Unit, 55 (inches) TV(SAMSUNG QM55C LH55QMC) Including w....",Active,Monitor,1680798.56,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100471358,SCH B-13 fully functional multipurpose Digital key board (Joy stick CP-PLUS CP-UNK-331)  ....,Slow Moving,Slow Moving,117610.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539817170141,SCH B-19 External Storage System (CP-PLUS CP-UVS-G24R-J) for 30 days recording at station/....,Slow Moving,Slow Moving,4554000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529001880441,SCH B-30 150mm width x 60mm depth x 1.6mm thick size perforated Hot dipped Galvanized cabl....,Active,Active,2427480.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529001880453,SCH B-32 Stainless steel (SS POLE) pipe(JSL-JINDAL RISHI SS304 grade) with suitable SS cou....,Active,Monitor,16740.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569902770052,"SCH B-33 HDPE pipe (33 mm inner dia, 40 mm outer dia) for VSS 5 STN WORK BY KS SMART SOLUT....",Active,Active,106875.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804753989,SCH B-47 OFC 12 core Unarmoured Optical fibre cable for indoor for VSS 5 STN WORK BY KS SM....,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
572000220039,SCH B-48 STP CAT6 (23 AWG) cable compliant with latest EIA/TIA-568-B.2-1 standard for VSS ....,Active,Active,10800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561199260027,"SCH B-49 power cable 3 core 4 sq mm, multi strand copper conductor, PVC insulated armoured....",Active,Active,363216.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570108520036,SCH B-51 PVC conduit pipe 32 mm (ISI mark) conforming to IS:9537 Part-3 medium for VSS 5 S....,Active,Active,379348.2,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565094353300,SCH B-52 Hose pipe 25mm flexible green hose pipe on platforms/Shelters/wall etc with suita....,Active,Active,5947.5,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539803717000,SCH B-20 Manageable Layer-2 Switches(MROTEK LAVENDER-244XP) consisting of 24 x 10/100/100....,Active,Active,1301265.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539803717059,SSCH B-21 Manageable Layer-2 Switches consisting of 24 x 10/100/1000 BASE-T Non-PoE ports....,Active,Monitor,678180.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700102600,SCH B-22 manageable Field Switches(MROTEK CORNUS-82P)consisting of 8 nos. of 10/100 BASE-T....,Active,Active,760725.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700350127,SCH B-23 Aggregate Switch(MROTEK LAVENDER-24F4X) (24xGESFP ports and 4x10GE SFP+ ports) fo....,Active,Monitor,922181.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700270156,SCH B-24 Core Switch(MROTEK LAVENDER-MRO-LS-3600-24XF2X-40GC) (20x10GSFP+ ports and additi....,Active,Monitor,728096.15,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801779517,SCH B-25 Single mode single fibre 1G SFP(MROTEK MK-P2413DI & MK-P2513DI )+ module & supp....,Active,Active,353240.4,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521000590026,SCH B-26 10G SFP(MROTEK MK-P3313DI) + supports minimum of 10Km with dual fibre connectivit....,Active,Monitor,1434454.8,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509051570101,SCH B-27 10G SFP(MROTEK MK-P3633DC) + supports minimum of 40Km with dual fibre connectivit....,Active,Monitor,75000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539891680143,"SCH B-37 OFC 3meters length, Single Mode, Simplex OFC Patch Cord (LC-SC/SC-SC/LC-LC) for V....",Active,Monitor,156960.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539833280620,"SCH B-38 OFC 5meters length, Single Mode, Simplex OFC Patch Cord (LC-SC/SC-SC/LC-LC) for V....",Active,Monitor,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561197530143,"SCH B-39 OFC 10 meters length, Single Mode, Simplex OFC patch cords SC/LC-PC to SC/LC-PC f....",Active,Monitor,230880.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805024112,SCH B-55 SC TYPE Rack mountable 24F Fibre management system (FMS) suitable for splicing an....,Active,Monitor,257212.31,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805024124,SCH B-56 FMS Rack mounting type 19size for 12F with SC-PC connector loaded with pigtails a....,Active,Active,324500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570101149638,"SCH B-53 Standard Rack 19 size, 9U size height front glass door with lock and back cover a....",Active,Monitor,174600.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539832680122,SCH B-54 Special Earth and Bonding System as Per RDSO Specification RDSO/SPN/197/2008 for ....,Active,Monitor,264000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570121440132,SCH B-09 PC Workstation for VSS 5 STN WORK BY KS SMART SOLUTIONS PRIVATE LIMITED-CHENNAI,Active,Active,4920656.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520502281606,SCH B-15 VMS-Video Management server/VAS-Video Analytics Server/FRS-Video Face Recognition....,Active,Active,13906824.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804447416,SCH A-01 PVC conduit pipe 25 mm (ISI mark) conforming to IS: 9537 medium for e-TSR over Ch....,Active,Active,190900.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569903730050,SCH A-06 UTP CAT 6 (23 AWG) cable as per EIA/TIA-568-C.2 standard for e-TSR over Chennai ....,Active,Active,17385.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805069661,SCH A-07 12 Fiber Single mode Armoured OFC Telecommunication cable. confirm to ITU-G 652D.....,Active,Active,329282.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561196841141,"SCH A-08 Power cable 3 core, 2.5 sq mm, multistrand cable as per IS694:1990.  for e-TSR ov....",Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
508102260044,SCH A-09 multipin power socket with switch 5A/15A (6 nos) wired with 2.5 Sq.mm copper mult....,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805023648,SCH A-11 FMS Rack mounting type 19size for 12F with SC-PC connector loaded with pigtails ....,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700102340,SCH A-12 manageable Field Switches of 8 PORT1000 BASE-T PoE and 2 nos of SFP 1000 Mbps upl....,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561197390023,"SCH A-13 OFC Patch Cord 3meters length, SingleMode, Simplex (LC-SC/SC-SC/LC-LC) for e-TSR ....",Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801039390,SCH A-14 CAT6 UTP 23 AWG patchchord (RJ45) 3 Mtrslength factory crimped for e-TSR WORK BY ....,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
