PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
567916620023,Cable PVC WIRE COIL 3/0.75 SQ.MM (3/20mm),Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,53.0,1919.53,101735.3,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
40071110,CABLE 3/0.75mm SINGLE CORE PVC INSULATED UNARMOURED RAILWAY SIGNALLING CABLE COMPRISING OF....,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,1770.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
40053982,"FLEXIBLE CORDS WITH COPPER CONDUCTOR FOR VOLTAGE UPTO AND INCLUDING 1100 VOLTS, TWIN CORE ....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,6.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560404661871,DC DC CONVERTER,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,14.0,500.0,7000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56500415,RELAY POLARISED 3 POSITION,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,B,,24.0,31799.67,763192.01,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
562100260023,Butterfly Contact,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,22.0,10.0,220.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56300128,LOCK ROD LUG & DETECTOR ROD LUG IN SET FOR GROUND CONNECTION. ONE SET COMPRISING OF (a) LO....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,8.0,136.0,1088.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560603310016,ISOLATION TRANSFORMER 110/110V,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,48.0,2016.0,96768.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567900488679,Battery Charger 230 V AC/ 24 V DV / 50 Amp.,Railway_Operations,TPJ,Tiruchirappalli,Power Supply,Operational,C,,1.0,68067.0,68067.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565172840030,4 WIRE LEASED LINE MODEM,Railway_Operations,TPJ,Tiruchirappalli,Network Equipment,Operational,C,,8.0,51.84,414.72,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539823791009,EMERGENCY PANEL,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,365205.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56985710,CONTRACTOR UNIT ASSEMBLY,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,13.0,112.0,1456.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
52156576,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATE....,Railway_Operations,TPJ,Tiruchirappalli,Power Supply,Operational,C,,0.0,66102.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560404470019,AXLE COUNTER RX COIL ( GGTRONICS ),Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,45736.8,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560404462333,AXLE COUNTER TX COIL ( GGTRONICS ),Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,B,,9.0,45736.8,411631.2,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565000074639,Retroreflective sticker for Goods Warning Board,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3873.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469028501865,STOP BOARD W/O ANGLE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,6685.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
561301140010,DIODO Block Transmitter 1800Hz,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,7000.0,7000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
551200010261,Ward Spring for E Type LOCKS,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,12.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567909680010,Tumbler Spring For E - Type Lock,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,12.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56500464,APPARATUS CASE HALF GRS TYPE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,B,,14.0,37133.0,519862.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
67900197,LEAD ACID STORAGE BATTERY FOR MOTOR VEHICLES 17 PLATES DRY UNCHARGED 12 VOLTS/120 AH. CAPA....,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,8274.39,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539863180019,ANNOUNCIATOR 12 WAY,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,11328.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469056800016,BLOCK INSTRUMENT FM TYPE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,242300.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
542100010079,Ordinary Crank,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
727901770711,Tri Color Hand Torch Light,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,3.0,580.0,1740.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565100012875,Transformer Rectifier,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,1500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
561301160010,Bell Unit for SGE Block Instrument,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,4269.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567911860019,LC gate Road warning FRB Hood (3 aspects),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,18108.5,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
503526140011,LOCK EWS,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,109.74,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
460400080015,RECTIFIERS,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
460400090010,RECTIFIERS,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
500600291023,Amplifier for Announcing System (LC gate),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
439000051038,DIGITAL Earth Resistance Tester,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,23000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570100620017,DESKTOP COMPUTER - INTEL CORE i5,Railway_Operations,TPJ,Tiruchirappalli,Computer,Operational,C,,0.0,34600.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560101300018,SPRING TENSION ADJUSTER FOR DOUBLE LINE BLOCK INSTRUMENT,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,266.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
721400940018,SINGLE ENDED SPANNER (OFF SIZES),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2606.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539809150010,IRS type high thrase point machine 220mm,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,0.0,77695.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
563000010445,Ground connection for 220mm stroke point machine,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,B,,10.0,37514.0,375140.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,8077.61,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56500452,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATE....,Railway_Operations,TPJ,Tiruchirappalli,Power Supply,Operational,C,,1.0,59981.23,59981.23,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
509000545188,LC GATE Panel Box( OPERATING CUM INDICATION PANEL FOR LC GATE),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,11351.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
561300940122,Universal Fail Safe Block Instrument (UFSBI)   TLBI    PTJ,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,100000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560601570011,electrical detectors,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,15000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539893220032,signal knob thumb Panel Switch for panel operation 4 pole/2way or 3 way,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,47.0,4317.46,202920.62,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560604290013,Earth leakage detector,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,B,,4.0,81420.0,325680.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
542100020012,STRAIGHT ARM CRANK 12X12,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
542120120012,Straight Arm Adjustable Crank. 12X18.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
551200010017,E Type LOCKS.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,B,,302.0,1528.1,461486.2,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539821020014,SIGNAL SURFACE BASE,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,4470.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560603406251,SIGNAL LADDER,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,4800.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539827130012,Ladder platform for CLS signal maintenance platform.,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,4900.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564200060017,signal Hood,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,180.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
466419090032,M.S ROD 18 FEET,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,B,,160.0,5000.0,800000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
543400010011,INSULATED ROD JOINTS,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,4.0,1000.0,4000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560406770018,GG TRONICS MAKE AXLE COUNTER WITH CARDS,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,682000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
727901190081,NI . CD Battery Charger 4.2V,Railway_Operations,TPJ,Tiruchirappalli,Power Supply,Operational,C,,0.0,1958.8,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560406800011,GG TRONICS MAKE AXLE COUNTER RESET BOX,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,2.0,38709.58,77419.16,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
509843660310,Relay box for SSDAC GG TRONICS,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,44189.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469030180140,BATTERY CHARGER 230/24V/20A,Railway_Operations,TPJ,Tiruchirappalli,Power Supply,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560400252472,PD2 Card-GGTronics HASSDAC,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,B,,15.0,44851.65,672774.7,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560400252733,PD1 Card-GGTronics FOR HASSDAC,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,B,,15.0,44851.65,672774.7,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
543400010187,SOLID JOINT 32mm (BUTT END) AS PER RDSO DRG.NO. SA 6050/M (ADV.) WITH (ALT-3).,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
541500190013,T joint of 32 mm roddings,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565198332830,"INVERTER 24VDC-110VAC, 500VA",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567912010019,Battery charger 110/24/15A,Railway_Operations,TPJ,Tiruchirappalli,Power Supply,Operational,B,,9.0,40000.0,360000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56980759,RELAY QL1 8F/6B PLUG IN TYPE,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,3.0,9569.39,28708.17,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
561500230011,VRLA CELL 2V/200AH,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,239360.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
559002710014,E TYPE LOCK SPRING,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,17.45,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
563047600010,GALVANISED GROUND CONNECTION FOR IRS POINT MACHINE.,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,0.0,25120.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56080013,"High availability Single Section Digital Axle counter [HASSDAC] of make CEL, Model 720P[HA....",Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,772250.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
563047460017,GALVANIZED GROUND CONNECTION  FOR POINT MACHINE,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,B,,6.0,44391.0,266346.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
508310190020,Supply of 24 Volt 120/130 AH VRLA BATTERY BANK As per RDSO Spec. IRS:S-93/96 (SW-9/25-A),Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,31426.56,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567902850013,110V DC Motors with Gear Box IP67 type 160V AC Immunity for Electric Point Machine ( IRS T....,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,0.0,120027.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539874770010,CABLE 60 CORE X 1SQ.MM COPPER,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,600.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539836410071,Supply of Epoxy Gel Coat with Hardner and Thinner. One set consists of (1) Epoxy Gel- 3Kgs....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,1864.4,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565094341898,MS Box for LC Gate Switch,Railway_Operations,TPJ,Tiruchirappalli,Network Equipment,Operational,C,,0.0,419.44,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569008650090,Supply of Digital Interface card suitable for M/s Efftronics make Data logger as per Spec:....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,9.0,15999.62,143996.58,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567919140012,GDT CARD SUITABLE FOR EFFTRONICS MAKE DATALOGGER,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,6836.92,13673.84,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567919070010,64 Digital Stack Card Suitable for Efftronics make Datalogger.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,6.0,23600.0,141600.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567919050011,Processor card suitable for Efftronics make,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,47200.0,47200.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567919080015,Analog Scanner Card with controller Suitable for Efftronics make Datalogger.,Railway_Operations,TPJ,Tiruchirappalli,Printer,Operational,C,,2.0,29500.0,59000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567917400018,Supply of Display card suitable for Efftronics make Data loggers. Supplied material should....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,3.0,28999.68,86999.04,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569008650180,Supply of Analog scanner Card with controller suitable for Efftronics make RTU as per Spec....,Railway_Operations,TPJ,Tiruchirappalli,Printer,Operational,C,,2.0,23600.0,47200.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539808581012,SSI PROTOCOL CONVERTER,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,7.0,33925.0,237475.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
542218861476,Electrical Operated   Lifting  Barrier (EOLB)  Complete  Set .,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,342782.75,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
91110506,Lead Wool or Yarn for Caulking as per IS:782/1978 (3rd Rev.) or latest.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,295.65,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
759098202799,PLB HDPE Pipe Size:40/33mm  with required  accessories as per latest RDSO Spec. No.RDSO/S....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,43.26,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
563048270017,110VDC Motors with gear box IP 67 type (Complete motor should be water proofed) 400 V AC I....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,A,,22.0,97202.32,2138451.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56450308,"RELAY PLUG IN TYPE STYLE AC LED"" ALL ASPECT, AC LAMP PROVING RELAY UNIT WITH IN-BUILT CURR....",Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,3791.06,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569008650064,Supply of Power supply Card suitable for M/s Efftronics make Data logger as per Spec:¿IRS:....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,10999.96,21999.92,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567919120013,DUAL MODEM CARD SUITABLE FOR EFFTRONICS MAKE DATALOGGER,Railway_Operations,TPJ,Tiruchirappalli,Network Equipment,Operational,C,,6.0,27207.14,163242.86,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564681510123,Supply of Double Digit Multi Lamp Route Indicator (LED Type). Specification as per Annexur....,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,5.0,37774.0,237616.6,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560603740047,PVC Wire 16X0.2 Sq.mm,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,147.0,843.7,124023.9,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56020790,"- DYNAMIC HANDSET FOR BLOCK INSTRUMENT AS PER SPECIFICATION No.S&T/S.033 OF S&T WOTKSHOPS,....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,28.0,3000.67,84018.76,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539802824762,"DWC SPLIT PIPE 120/103mm dia, 2mtr long in already dug cable trenches as per drawing no.SK....",Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,152.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567913170018,Relay QBA1 8F/8B,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,7.0,4280.09,29960.65,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569008650143,Supply of Processor card suitable for Efftronics make RTU as per Spec: IRS:S-99/2006 (Amdt....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,B,,7.0,47200.0,330400.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539899510032,Dual RS 232 to E1 converter card suitable to insert in the FEP (Sch. item No. 8),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,39412.0,39412.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
479900041827,4KVA Stabilizer for AC UNIT,Railway_Operations,TPJ,Tiruchirappalli,Power Supply,Operational,C,,0.0,1548.16,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
472002301340,1:1 transformer 1KVA/500VA,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,10.0,4000.0,40000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565000075826,Block Section Limit Board (BSLB),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569902600018,SHUNTING LIMIT BOARD,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,5.0,2000.0,10000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560406440018,AXLE COUNTER DEFLECTOR PLATE ( GG TRONICS),Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,3540.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
561303510023,Bell Relay PCB for SGE,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,142.31,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560100510029,Bell coil for SGE BI,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,7090.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
832500210040,"Communication Card, Data Logger, Efftronics (EFF-822 M)",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,26255.0,52510.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56452032,RELAY QN1 12F/4B PLUG IN TYPE,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,8268.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
432900990020,"Supply ,Installation , Commissioning and Testing of split core structure, non contact meas....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,28066.69,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,156000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565094804436,"Power supply system involving SMPS charger working on 110v AC, of reputed make and 12V SMF....",Railway_Operations,TPJ,Tiruchirappalli,Power Supply,Operational,C,,0.0,18200.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560603720024,IPS Amara Raja Complete Without Batteries,Railway_Operations,TPJ,Tiruchirappalli,IPS,Operational,C,,0.0,60000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
45170137,MAINTENANCE FREE BATTERY [VRLA] OF 12 VOLTS 26 AH AS PER IS: 15549 OF 2005 FOR UPS OF PRS ....,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,3396.9,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
45177788,SMF V R L A Battery for UPS 12 Volt 75 AH  Make - Exide Model  EP-75-12.,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,6770.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
