PL_Code,Description,Criticality,Inventory_Status,Movement_Status,Inventory_Action,Inventory_Value,Source_Universe
570164540070,Dual Fibre (SFP) Transceiver Fibre Module with 10G SFP SUPPORTS MIN 10KM,,,Active,Retain,40824.0,Operational
570164540082,Dual Fibre (SFP) Transceiver Fibre Module with 10G SFP SUPPORTS MIN 40KM,,,Slow Moving,Rationalize,68040.0,Operational
570400020032,PTZ CAMERA POLE  of 5Mtr length 100mm GI pipe of medium quality IS No.1239 (Part- 1)1990,,,Active,Retain,424200.0,Operational
570400020044,"CAMERA POLE  of 5Mtr length 100mm GI pipe for VSS REACH1 MSB TO VLCY, MS TO VM",,,Slow Moving,Rationalize,0.0,Operational
570400020070,SCH B-05 Full HD P/T/Z/ (Pan/Tilt/Zoom) (CP-PLUS CP-UNP-F4521L30-DPQ) IP Colour Camera for....,,,Active,Retain,2206795.78,Operational
570400020081,SCH-B- 49 PTZ CAMERA POLE of 5Mtr length 100mm GI pipe of medium quality IS No.1239 (Part ....,,,Active,Retain,567528.0,Operational
570500260144,LG 43UM5N-H 43 inch Standard Signage TV,,,Active,Retain,0.0,Operational
572000020026,Single Fibre (SFP) Transceiver Fibre Module with SFP-BX-D & SFP-BX-U (PAIR) SUPPORTS MIN 1....,,,Active,Retain,65610.0,Operational
572000030020,FULL HD FIXED DOME TYPE IP COLOUR CAMERA WITH 128 GB MEMORY CARD,,,Slow Moving,Rationalize,0.0,Operational
572000030044,FULL HD FIXED DOME TYPE IP COLOUR CAMERA WITH 128 GB MEMORY CARD,,,Active,Retain,332891.31,Operational
572000220039,SCH B-48 STP CAT6 (23 AWG) cable compliant with latest EIA/TIA-568-B.2-1 standard for VSS ....,,,Active,Retain,10800.0,Operational
572100640040,SCH B-14 STP CAT6 (23 AWG) cable (DIGISOL DGC-SC6SF4F-3GW) compliant with latest EIA/TIA-5....,,,Active,Retain,133266.7,Operational
572100640051,SCH B-05 STP CAT6 (23 AWG) cable compliant with latest EIA/TIA-568-B.2-1 standard for CCTV....,,,Active,Retain,288585.0,Operational
67900185,Auto Battery 12V/75AH,S4,Procurement Required,,Monitor,0.0,Strategic
67900203,Auto Battery  12V X130 AH 19 plate,S3,Procurement Required,,Monitor,0.0,Strategic
71010336,"BRUSHES, PAINTS & VARNISHES, FLAT, SIZE 25mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS....",,,Slow Moving,Rationalize,0.0,Operational
71010348,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 38mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS:....",,,Slow Moving,Rationalize,0.0,Operational
71010350,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 50mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS:....",,,Slow Moving,Rationalize,0.0,Operational
71010373,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 75mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS:....",,,Slow Moving,Rationalize,0.0,Operational
71010816,"BRUSHES, PAINTS & VARNISHES SASH TOOL SIZE NO:10 TO SPEC.IS:486/2012, AND BRISTLES TO IS:1....",,,Slow Moving,Rationalize,0.0,Operational
71080326,BROOMS COCOA WELL CLEANED & DRIED FROM THE STEMS OF COCONUT LEAVES 20cms CIRCUMFERENCE AT ....,,,Slow Moving,Rationalize,0.0,Operational
72081181/72207413,Drill Twist 7.2 mm,S3,Procurement Required,,Monitor,178097.6,Strategic
750500051065,GREEN HOSE Pipe,,,Dead Stock,Dispose,0.0,Operational
750500051375,FIEXIBLE GREEN HOSE 1 INCH DIA,,,Dead Stock,Dispose,0.0,Operational
75544453,TWINE COUNTRY JUTE 3PLY TO IS.SPECN.NO.1912/84 VARIETY NO.6.,,,Slow Moving,Rationalize,0.0,Operational
759098204516,"HDPE PIPE 33 MM INNER, 40 MM OUTER DIA",,,Active,Retain,0.0,Operational
78010512,"GLASS TUMBLER 260 ML CAPACITY WITH IR"" TOTEM OF RDSO SKETCH 68060 ALT.2.",,,Slow Moving,Rationalize,0.0,Operational
78210057,30 CMS SQUARE QUARTZ WALL CLOCK BATTERY OPERATED.,,,Slow Moving,Rationalize,0.0,Operational
783002169970,CHAIR LIGHT WEIGHT FOLDING WITHOUT ARM,,,Dead Stock,Dispose,3220.0,Operational
78900785,MUGS POLYTHENE 11-1/2 cm depth X 11-1/4 CM dia.,,,Slow Moving,Rationalize,0.0,Operational
79010805,"DUNGRI CLOTH, COTTON KHADI, BLUE 91 CM WIDE TO SPEC.NO.IS:3778 / 1993 WITH AMENDMENT No.1,....",,,Slow Moving,Rationalize,0.0,Operational
79010866,"DUNGRY CLOTH COTTON KHADI BLEACHED TO IS: 3778-1993,AMENDMENT-1 IN A PIECE LENGTH OF 10 TO....",,,Slow Moving,Rationalize,0.0,Operational
79011640,CLOTH KHADI LOOSELY WOVEN ORDINERY QUALITY WHITE 91 CMS WIDE FOR CLEANING PURPOSE TO IS.37....,,,Slow Moving,Rationalize,0.0,Operational
79333485,DUSTERS  COTTON KHADI  61 cms  x 61cms  SPECN: DUSTERS CLOTH COTTON KHADI BLEACHED  TO IS.....,,,Slow Moving,Rationalize,0.0,Operational
79338677,HONEY COMB TOWELS WHITE BLEACHED IS.854/91 VARIETY NO 3 OR IS.859/79 VARIETY NO 2 IN SIZE ....,,,Slow Moving,Rationalize,0.0,Operational
79339013,FACE TOWELS TO SIZE 60X40 CMS IN TURKISH COTTON HANDLOOM/KHADI SUPERIOR QUALITY TO IS: 854....,,,Slow Moving,Rationalize,0.0,Operational
79339293,COTTON TURKISH TOWEL HANDLOOM WHITE SIZE 122X61 CMS TO IS:854/1991 OR LATEST. VARIETY NO.4....,,,Slow Moving,Rationalize,0.0,Operational
81033515,NAPTHALENE WHITE BALLS PACKED IN POLYTHENE BAGS TO CONTAIN 250 GRAMS TO SPECN.539/1965 OR ....,,,Slow Moving,Rationalize,0.0,Operational
81050264,DETERGENT BAR 250 GMS TO BRAND  RIN/HENKO/TIDE  AS IN ORIGINAL PACKING,,,Slow Moving,Rationalize,0.0,Operational
81050525,LIQUID HAND WASH OF BRAND MEDIMIX(OR) HOMOCOL (OR) DETTOL (OR) LIFEBUOY WITH A PERFUME OF ....,,,Slow Moving,Rationalize,0.0,Operational
81050999,TOILET SOAP-TO BE SUPPLIED IN THE FORM OF SMOOTH CAKES OF MINIMUM 100 GRAMS EACH SECURELY ....,,,Slow Moving,Rationalize,0.0,Operational
81052110,CLEANING POWDER PACKED IN 600 GMS CONTAINERS TO SPEC:-1.SODA ASH TECHINICAL LIGHT GRADE TO....,,,Slow Moving,Rationalize,0.0,Operational
81070317,LIQUID ANTISEPTIC DETTOL IN PHIALS OF 50 ML.,,,Slow Moving,Rationalize,0.0,Operational
83041849,PAPER CARBON PENCIL 20.5 X 33 CM BLUE COLOUR SIMILAR TO KORES SAPPHIRE BRAND IS. 3450/1976....,,,Slow Moving,Rationalize,0.0,Operational
83049400,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 210 X 297 MM (A4 SIZE) CONFORMING TO IS:14490/20....,,,Slow Moving,Rationalize,0.0,Operational
83049502,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 420 X 297 MM (A3 SIZE) CONFORMING TO IS:14490/19....,,,Slow Moving,Rationalize,0.0,Operational
83049526,TNPL 80 GSM XEROX SHEET SIZE A3 (297 X 420 MM) CONFORMING TO IS:14490/2018 WITH AMDT. NO. ....,,,Slow Moving,Rationalize,0.0,Operational
83049540,PLAIN COPIER PAPER GSM 80 IN SIZE OF 210 X 297 MM (A4 SIZE) CONFORMING TOIS:14490/2018 WIT....,,,Slow Moving,Rationalize,0.0,Operational
83049861,"11 X 12"" TWO PLY CONTINUOUS COMPUTER STATIONERY FAN FOLDED WITH SPROCKET HOLES ON BOTH SID....",,,Slow Moving,Rationalize,0.0,Operational
83051661,G-49  (ATTENDANCE REGISTER) (P.L.NO.83051661)SIZE 28.5CMS X 26 CMS (FINISHED) (PLUS/MINUS ....,,,Slow Moving,Rationalize,0.0,Operational
83054080,ENVELOPES FOR D.O.LETTERS-PRINT ON FACE ONLY.CUT AND MAKE SHAPE TO PATTERN (OPENING SHOULD....,,,Slow Moving,Rationalize,0.0,Operational
83055551,1)DESCRIPTION:BOOK RULED 4 QUIRE2)SIZE : 21CMS X 29.7 CMS (TRIMMED) (200 LEAVES PER BOOK)3....,,,Slow Moving,Rationalize,0.0,Operational
83055563,(1)DESCRIPTION :BOOK RULED 3 QUIRE(2)SIZE  : 21CMS X 29.7 CMS (TRIMMED) (150 LEAVES PER BO....,,,Slow Moving,Rationalize,0.0,Operational
83055575,BOOK RULED 2 QUIRE  SIZE :21CMS X 29.7 CMS (TRIMMED ) (100 LEAVES PER BOOK)  NUMBERING : N....,,,Slow Moving,Rationalize,0.0,Operational
83055587,BOOK RULED 1 QUIRE SIZE: 21CMS X 29.7CMS (TRIMMED) (50 LEAVES PER BOOK) PRINTING (1) ON CO....,,,Slow Moving,Rationalize,0.0,Operational
83057213,FILE BOOKS FILE COVERS WITH 1.3cm WIDE TAPE AND TWO TAGS 50cm COVER THICK 250mm x 370mm TO....,,,Slow Moving,Rationalize,0.0,Operational
83057225,FILE BOOKS FILE COVER (300 GSM) WITH 1.3 cm WIDETAPE & 2 TAGS 50 cmOR OVER THIN 250 mm X 3....,,,Slow Moving,Rationalize,0.0,Operational
83058620,PAD DRAFT QUARTO IN 100 SHEETS OF SIZE 21.5 X 15.3 CMS PRINTING ONE SIDE ONLY IN 60 GSM WH....,,,Slow Moving,Rationalize,0.0,Operational
83902314,"SYNTHETIC GLUE STICK 15GMS BRAND;KORES,CAMEL OR FABRE CASTELL%u201D OR SIMILAR.",,,Slow Moving,Rationalize,0.0,Operational
83903112,PIN OFFICE [T TYPE]. NICKEL PLATED NEEDLE POINT. LENGTH : 26MM. HEAD LENGTH [T- HORIZONTAL....,,,Slow Moving,Rationalize,0.0,Operational
83904827,TAG COTTON WHITE 60 CM LONG IN BUNDLES OF 100 EACH (SHOE LACE PATTERN ).,,,Slow Moving,Rationalize,0.0,Operational
83904839,TAG COTTON WHITE 30 CMS LONG IN BUNDLES OF 100 NOS. EACH (SHOE LACE PATTERN) CSO/M.077).,,,Slow Moving,Rationalize,0.0,Operational
869019820032,PVC COUPLING 2 INCH,,,Unknown,Monitor,3375.0,Operational
91150401,SOLDER CORE RESIN FILLED (Kgs.),S4,Sufficient,Active,Retain,0.0,Operational
