PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
564681480611,Route Indicator junction type 1 way (Metalic),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,10868.0,10868.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567900419578,"Relay QNN1, 4F/4B (24v DC Twin Neutral Line Relay.)",Railway_Operations,PGT,Palakkad,Relay,Operational,C,,12.0,8124.3,97491.6,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567900419580,Relay QNN1 6F-2B,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,20.0,5524.52,110490.4,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567901200011,Relay QL1 11F/4B.,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,30.0,3894.36,116830.89,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
555400280012,ROUTE INDICATOR STENCIL TYPE,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,18750.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560602547008,Relay QBCA1 2F 4B,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,30.0,3149.42,94482.6,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560603230010,RELAY QSPA1-8F/4B,Railway_Operations,PGT,Palakkad,Relay,Operational,B,,20.0,11000.0,220000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539805714839,Route indicator Junction type 2 way FRP,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,22336.23,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539805736227,Junction type route indicator 1 way FRP,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,2.0,28711.0,38305.18,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539805736239,Junction type route indicator 3 way FRP,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,25526.95,25526.95,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539805736240,Junction type route indicator 4 Way FRP,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,28711.77,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539805863432,RCC Pipe/ split pipe  150mm with coller 2 Mtr length,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,550.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539811550018,ROAD WARNING   FRP Type 3 Aspect FOR DIGITAL VOICE ANOUNCIATING SYSTEM,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,31360.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539812910018,LED SIGNAL YELLOW FOR ROAD WARNING FOR DIGITAL VOICE ANOUNCIATING SYSTEM,Railway_Operations,PGT,Palakkad,LED Signal,Operational,C,,0.0,8900.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539814451192,Relay QN1 (50V)-8F/8B.,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,18.0,8124.3,146237.4,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539822930026,Route  indicator junction type 4 way (Metalic),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,21164.0,21164.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539824660014,Route Indicator junction type 2 way (Metalic),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,14300.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539883710178,RELAY RACK,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,4.0,22880.0,91520.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539888230912,RELAY QN1  (12F/4B),Railway_Operations,PGT,Palakkad,Relay,Operational,C,,0.0,4079.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539888230936,Relay QN1 (50V) 12F/4B,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,20.0,4079.0,81580.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560604104450,TRANSFORMER RECTIFIER 110V-24VDC- 5 Amps,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,17.0,26479.2,450146.4,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560600095593,Tag Block (64 IN PUT),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,9.0,126.0,1134.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
479027870607,"55 INCH Commercial LED display UHD large formate TV with HDMI port, USB port, Ethernet po....",Railway_Operations,PGT,Palakkad,LED Signal,Operational,C,,0.0,108000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560604104461,TRANSFORMER RECTIFIER 110VAC/24VDC/2 Amps,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,37.0,33718.85,1247597.45,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
420427680017,Track Feed Battery Charger,Railway_Operations,PGT,Palakkad,Power Supply,Operational,C,,2.0,11077.25,22154.5,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565099691772,Track feed Resistance 30 ohms(TFR),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,232.46,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
729099540056,"Toolkit for( HASSDAC, MDSAC)",Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,0.0,45000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565094390277,Track Lead Junction Box FRP Type.,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,82.0,1283.21,105222.81,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
802000029550,Handheld Digital Infrared Thermometer,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,3057.96,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560600093419,Tag block 200 ways.,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,124.0,171.0,21204.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
508310480768,VRLA Battery 12V 28 AH,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,3249.72,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560609800352,"VDU 75"" Monitor(2 No)with 4K resolution ,Embedded PC (2Nos),Power supply arrangements(NS-....",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,1.0,2530000.0,2530000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560400026915,VPIM Vital Parallel Input module 50V (12 input) of Westrace mark-1 EI System,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,4.0,152375.45,609501.8,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539814381311,"Operator VDU NS-1 (55 inch Monitor-02Nos, Embedded PC -02 nos, Power supply-02 Nos with ac....",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,2.7,1745000.0,4711500.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569018900041,VROM PROTECTION FILTER MODULE (VROM PFM) of Westrace Mark-I EI System,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,4.0,21500.0,86000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
727901305650,2V/200AH VRLA battery (60 CELL=01 SET),Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,A,,6.0,189600.0,1342368.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569018870048,VITAL Relay OUTPUT MODULE 50V of Westrace Mark I (VROM 50V) EI System,Railway_Operations,PGT,Palakkad,Relay,Operational,A,,4.0,159500.0,638000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567911630014,VOLTAGE STABILISER 3KVA FOR Electrical Signalling equipment.,Railway_Operations,PGT,Palakkad,Power Supply,Operational,C,,2.0,35000.0,70000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567911620010,VOLTAGE STABILISER 5KVA FOR Electrical Signalling equipments,Railway_Operations,PGT,Palakkad,Power Supply,Operational,C,,0.0,40700.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539814381323,"NS-2( Maintenance   VDU  55-inch Monitor -01 No, Embedded PC -01 No, Power supply-01 No wi....",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,2.4,745000.0,1788000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567911610015,VOLTAGE STABILISER 1 KVA FOR Electrical Signalling equipment,Railway_Operations,PGT,Palakkad,Power Supply,Operational,C,,3.0,16500.0,49500.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569018890035,VPIM  Vital Protection Filter Module (VPIM PFM) of Westrace mark-1 EI system,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,4.0,27280.18,109120.72,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
403300190518,Wire Coil PVC MULTICORE 4 sq mm (100Mtr coil),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2556.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569894580172,PVC WIRE COIL 7/1.40 Sqmm (100Mtr coil),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,36.0,15171.26,546165.36,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
400200120017,Wire coil PVC 0.6 Sq.mm (HOOK UP WIRE),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,6.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561183540315,WIRE COIL PVC   3/0.75 SQMM (100 MTR LENGTH),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,85.0,1510.0,128350.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561300673302,Spare cards for Universal Fail Safe Block Interface (UFSBI) equipment as per RDSO spec. no....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,441838.02,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
432000370875,UPS 1 KVA with 2 battery and stand,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,42024.52,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
570101041396,UPS - 600 VA,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2900.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560606710042,HASSDAC-TRANSMITTER COIL21 KHZ,Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,2.0,24750.0,49500.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560405710142,HASSDAC- Receiver coil 25 KHZ,Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,0.0,24750.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560402982222,HASSDAC- transmitter coil 25KHZ,Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,3.0,24750.0,74250.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560402480204,HASSDAC Complete Set,Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,0.0,998000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560405710130,HASSDAC Receiver coil -21KHZ,Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,0.0,24750.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
570132251479,All in One PC,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,106000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
549801611618,BATTERY CHARGER 230V AC /110VDC/ 30Amp,Railway_Operations,PGT,Palakkad,Power Supply,Operational,B,,3.0,60180.0,180540.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
549801611527,BATTERY CHARGER 230VAC/24V V DC/30Amp,Railway_Operations,PGT,Palakkad,Power Supply,Operational,C,,0.0,40254.23,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565099636049,"BATTERY CHARGER 230V AC, 24- V DC 20A",Railway_Operations,PGT,Palakkad,Power Supply,Operational,C,,0.0,5506.2,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561620292998,BATTERY CHARGER 110/24V/30 Amps,Railway_Operations,PGT,Palakkad,Power Supply,Operational,B,,6.0,36768.69,220612.11,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567902160150,Spares for Heidz make Electrically Operated Lifting Barriers(EOLB)(With Solenoid locking )....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,460000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539805675937,Earth leakage detector (ELD)-8 Channels,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,6.0,110759.06,664554.36,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
620706770074,GI pipe 50mm,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,150.0,457.88,68682.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
522003170126,PBT TERMINAL 60MM,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,93.02,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
522003030079,EOLB COMPLETE SET,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,7.0,457084.0,3199588.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
508503571966,Earth Leakage Detector (ELD) 12 channels,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,2.0,150841.73,301683.46,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
508200010496,special Earthing arrangement ( MAINTENANCE FREE)1) Copper bonded rod 3 Mtr long 17.2mm Di....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,40.0,28118.51,1124740.4,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
469031995099,RCC Cable Marker,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,245.0,262.65,64349.25,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
400580175939,PVC CABLE 12C X 1.5 Sqmm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,215.92,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539897026805,GI Earth Electrode (EARTH PIPE),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,140.0,1618.75,226625.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539882051114,GI pipe 100MM,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,204.0,1119.16,228308.64,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539806747737,PBT Fuse block with out ND fuse,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,50.0,103.84,5192.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561195734699,PVC insulated Cable 24 Core x 1.5 sq mm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,A,,16479.0,388.15,6396323.85,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564800150406,PBT TERMINAL 25MM 1 WAY,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,3800.0,61.44,233472.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
562301160135,PVC Warning tape colour Orange width of 250mm,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,2500.0,46.15,115375.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569894220106,EOLB Spare Octagonal Boom/ GI Octagonal Boom 9.76 mtr.,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,40.0,17842.0,713680.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567927800029,MINI DCDP CABINET (SUITABLE FOR AMARARAJA ),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,19.0,139334.0,2647346.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567917740024,LIMIT SWITCH (2NO / 2 NC),Railway_Operations,PGT,Palakkad,Network Equipment,Operational,B,,300.0,1154.0,344100.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569019736893,DWC Pipe 103.5mm inner dia & 120 mm outer dia.,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,40.0,365.19,14607.6,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
237902930042,GI PIPE 50 MM DIA,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,102.0,457.88,46703.76,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
469909561145,GI PIPE 100MM,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,1119.16,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
562301160093,PVC Warning tape colour Orange width of 250mm (10),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,46.15,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561195734663,PVC insulated Cable 24 Core x 1.5 sq mm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,630.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539865360104,Cable 30 Core X 1.5 Sq.mm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,740.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539869051904,Cable 12 Core x 1.5 Sq. mm.,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,330.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539882051102,GI pipe 100 MM dia,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,1119.16,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
562301160100,PVC Warning tape colour Orange width of 250mm,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,46.15,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539897110087,Cable 19 Core x 1.5 Sqm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,550.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539863990080,PCINIO-B CARDS FOR OPC KYOSAN,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,473925.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560408770101,FRMC MODULE FOR EI ( KYOSAN),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,2.0,534380.0,1068760.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
570109490830,Embedded PC (Kyosam Make),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,3.0,1540000.0,4620000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
508200010514,Special Earthing arrangement ( Earthing arrangements(Copper bonded steel rod 17.2mm*3 Mtr....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,15.0,28118.51,421777.65,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
562301160111,PVC Warning tape colour Orange width of 250mm,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1500.0,46.15,69225.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
620732760088,GI pipe 50mm dia,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,457.88,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569019736900,DWC Pipe (103.5mm Inner Dia/120mm Outer Dia.),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,18.0,365.19,6573.42,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539863990091,PCINIO-B CARD FOR MTC,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,450228.75,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
469909561157,GI PIPE 100MM,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,90.0,1119.16,100724.4,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
337300030133,"Transformer 230VAC/110V AC,3000 VA",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,25699.57,25699.57,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569019737502,DWC Pipe (103.5mm Inner Dia/120mm Outer Dia.),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,18.0,365.19,6573.42,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
508200010563,MAINTENANCE FREE special Earthing arrangement (Earthing arrangements (Copper bonded stee....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,28118.51,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569901870774,Track Feed Battery Charger,Railway_Operations,PGT,Palakkad,Power Supply,Operational,C,,16.0,4375.25,70004.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
562301160147,PVC Warning Tape Colour Orange width of 250mm (10),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,2800.0,46.15,129220.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565000096143,B Type Choke,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,50.0,2855.6,142780.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567911430037,Self Regulating Battery Charger 230/110/30A,Railway_Operations,PGT,Palakkad,Power Supply,Operational,C,,1.0,94023.43,94023.43,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539897071434,Split DWC PIPE,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,3500.0,194.25,679875.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539897027755,EARTH ELECTRODE,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,40.0,1618.75,64750.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
503524620224,Signal post Telephone,Railway_Operations,PGT,Palakkad,Telephone,Operational,C,,1.0,11897.35,11897.35,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539888231825,Relay QN1 8F/8B     (50V),Railway_Operations,PGT,Palakkad,Relay,Operational,B,,110.0,4484.0,493240.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539883712606,RELAY RACK,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,0.0,40700.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
472002302370,TRANSFORMER RECTIFIER 230/24V/1-A,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,12335.32,12335.32,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
469909561303,GI PIPE 100 mm Dia.   .,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,318.0,1119.16,355892.88,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560600018860,FTOT,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,50593.8,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560603950017,POINT RODING 18 FEET LENGTH,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,19.0,800.0,15200.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003260030,POINT ROD 16 feet,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,400.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
553000310015,POINT ROCKER ARM ASSEMBLY FOR POINT,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,3000.0,3000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564800150145,PBT TERMINAL 25MM Released,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,40.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
556200010097,Released Bottom Roller,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,50.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
500108770028,12V 65AH VRLA Battery. (Released),Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,20.0,5984.0,119680.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
419000010644,BACKING PLATES,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,50.0,70.0,3500.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
396800560033,SMF LEAD ACID BATTERY 12V 42 AH,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,4165.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
839096160833,STOP BOARD,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,700.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
400900010440,CABLE 3 core X 10 Sq.mm Aluminium IN BITTS,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,408.0,70.0,28560.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
403600040101,Released Power Cable 2C X 25sqmm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,150.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
432900492237,Chair Steel Tubular (Released),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,200.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
45147012,"catenary wire (19/2.10 mm), 65 Sq.mm.",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,450.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
